node_id,node_type,label,degree
painting::Artists2/William Merritt Chase/The Japanese Print.jpg,painting,The Japanese Print,1
painting::Artists2/William Merritt Chase/Study Of An Arab Girl.jpg,painting,Study Of An Arab Girl,1
painting::Artists2/William Merritt Chase/Stormy Day Bath Beach.jpg,painting,Stormy Day Bath Beach,1
painting::Artists2/William Merritt Chase/Still Life Brass And Glass.jpg,painting,Still Life Brass And Glass,2
painting::Artists2/William Merritt Chase/Seashore Aka A Grey Day.jpg,painting,Seashore Aka A Grey Day,2
painting::Artists2/William Merritt Chase/Seascape.jpg,painting,Seascape,2
painting::Artists2/William Merritt Chase/Repair Docks Gowanus Pier.jpg,painting,Repair Docks Gowanus Pier,1
painting::Artists2/William Merritt Chase/Reclining Nude.jpg,painting,Reclining Nude,1
painting::Artists2/William Merritt Chase/Pure Aka The Model.jpg,painting,Pure Aka The Model,1
painting::Artists2/William Merritt Chase/Portrait Of Mrs C.jpg,painting,Portrait Of Mrs C,1
painting::Artists2/William Merritt Chase/Nude Resting.jpg,painting,Nude Resting,1
painting::Artists2/William Merritt Chase/Nude Recumbent.jpg,painting,Nude Recumbent,1
painting::Artists2/William Merritt Chase/Nude.jpg,painting,Nude,1
painting::Artists2/William Merritt Chase/Near Bay Ridge.jpg,painting,Near Bay Ridge,1
painting::Artists2/William Merritt Chase/My Baby Aka Cosy.jpg,painting,My Baby Aka Cosy,1
painting::Artists2/William Merritt Chase/Modern Magdalen.jpg,painting,Modern Magdalen,1
painting::Artists2/William Merritt Chase/Lady In Black.jpg,painting,Lady In Black,1
painting::Artists2/William Merritt Chase/In Washington Park Brooklyn N Y.jpg,painting,In Washington Park Brooklyn N Y,2
painting::Artists2/William Merritt Chase/Hide And Seek.jpg,painting,Hide And Seek,1
painting::Artists2/William Merritt Chase/Gowanus Bay Aka Misty Day Gowanus Bay.jpg,painting,Gowanus Bay Aka Misty Day Gowanus Bay,2
painting::Artists2/William Merritt Chase/Good Friends 1.jpg,painting,Good Friends 1,1
painting::Artists2/William Merritt Chase/Flowers Aka Roses.jpg,painting,Flowers Aka Roses,1
painting::Artists2/William Merritt Chase/Child On A Garden Walk.jpg,painting,Child On A Garden Walk,2
painting::Artists2/William Merritt Chase/Carmencita.jpg,painting,Carmencita,1
painting::Artists2/William Merritt Chase/Bath Beach A Sketch.jpg,painting,Bath Beach A Sketch,1
painting::Artists2/William Merritt Chase/Back Of A Nude 1.jpg,painting,Back Of A Nude 1,1
painting::Artists2/William Merritt Chase/Back Of A Nude.jpg,painting,Back Of A Nude,1
painting::Artists2/William Merritt Chase/Afternoon By The Sea Aka Gravesend Bay.jpg,painting,Afternoon By The Sea Aka Gravesend Bay,3
painting::Artists2/William Merritt Chase/Young Woman Before A Mirror.jpg,painting,Young Woman Before A Mirror,1
painting::Artists2/William Merritt Chase/Tompkins Park Brooklyn.jpg,painting,Tompkins Park Brooklyn,3
painting::Artists2/William Merritt Chase/The Park 02.jpg,painting,The Park 02,3
painting::Artists2/William Merritt Chase/The Park.jpg,painting,The Park,3
painting::Artists2/William Merritt Chase/Prospect Park Brooklyn 02.jpg,painting,Prospect Park Brooklyn 02,2
painting::Artists2/William Merritt Chase/Prospect Park Brooklyn 1.jpg,painting,Prospect Park Brooklyn 1,2
painting::Artists2/William Merritt Chase/Peace Fort Hamilton.jpg,painting,Peace Fort Hamilton,1
painting::Artists2/William Merritt Chase/In Brooklyn Navy Yard.jpg,painting,In Brooklyn Navy Yard,2
painting::Artists2/William Merritt Chase/Brooklyn Navy Yard.jpg,painting,Brooklyn Navy Yard,2
painting::Artists2/William Merritt Chase/Boat House Prospect Park Aka Boats On The Lake Prospect Park.jpg,painting,Boat House Prospect Park Aka Boats On The Lake Prospect Park,2
painting::Artists2/William Merritt Chase/Women Under Trellis.jpg,painting,Women Under Trellis,2
painting::Artists2/William Merritt Chase/Woman On A Dock.jpg,painting,Woman On A Dock,1
painting::Artists2/William Merritt Chase/Wash Day A Back Yard Reminiscence Of Brooklyn.jpg,painting,Wash Day A Back Yard Reminiscence Of Brooklyn,1
painting::Artists2/William Merritt Chase/The White Rose Aka Miss Jessup.jpg,painting,The White Rose Aka Miss Jessup,1
painting::Artists2/William Merritt Chase/The Pet Canary.jpg,painting,The Pet Canary,1
painting::Artists2/William Merritt Chase/The Morning News.jpg,painting,The Morning News,1
painting::Artists2/William Merritt Chase/The East River.jpg,painting,The East River,2
painting::Artists2/William Merritt Chase/Terrace Prospect Park.jpg,painting,Terrace Prospect Park,3
painting::Artists2/William Merritt Chase/Summertime Pulling For Shore.jpg,painting,Summertime Pulling For Shore,2
painting::Artists2/William Merritt Chase/Study Of Black Against Yello.jpg,painting,Study Of Black Against Yello,1
painting::Artists2/William Merritt Chase/Spanish Girl.jpg,painting,Spanish Girl,1
painting::Artists2/William Merritt Chase/Shore Scene.jpg,painting,Shore Scene,1
painting::Artists2/William Merritt Chase/Pulling For Shore.jpg,painting,Pulling For Shore,2
painting::Artists2/William Merritt Chase/Prospect Park Brooklyn.jpg,painting,Prospect Park Brooklyn,3
painting::Artists2/William Merritt Chase/Prospect Park Aka Croquet Lawn Prospect Park.jpg,painting,Prospect Park Aka Croquet Lawn Prospect Park,2
painting::Artists2/William Merritt Chase/Prospect Park.jpg,painting,Prospect Park,3
painting::Artists2/William Merritt Chase/Portrait Of Mrs Chase.jpg,painting,Portrait Of Mrs Chase,1
painting::Artists2/William Merritt Chase/Portrait Of James Rapelje Howell.jpg,painting,Portrait Of James Rapelje Howell,1
painting::Artists2/Eva Gonzales/The Toilet.jpg,painting,The Toilet,2
painting::Artists2/William Merritt Chase/Portrait Of Erla Howell Aka Little Miss H.jpg,painting,Portrait Of Erla Howell Aka Little Miss H,1
painting::Artists2/William Merritt Chase/Mrs Chase In Prospect Park.jpg,painting,Mrs Chase In Prospect Park,2
painting::Artists2/William Merritt Chase/Mrs Chase As The Señorita.jpg,painting,Mrs Chase As The Señorita,1
painting::Artists2/William Merritt Chase/Meditation Aka Portrait Of The Artist S Wife 1886.jpg,painting,Meditation Aka Portrait Of The Artist S Wife 1886,1
painting::Artists2/William Merritt Chase/Landscape Near Coney Island.jpg,painting,Landscape Near Coney Island,2
painting::Artists2/William Merritt Chase/Hattie.jpg,painting,Hattie,1
painting::Artists2/William Merritt Chase/Harbor Scene Brooklyn Docks.jpg,painting,Harbor Scene Brooklyn Docks,1
painting::Artists2/William Merritt Chase/Girl With Tambourine.jpg,painting,Girl With Tambourine,1
painting::Artists2/William Merritt Chase/Girl With Guitar.jpg,painting,Girl With Guitar,1
painting::Artists2/William Merritt Chase/Brooklyn Landscape.jpg,painting,Brooklyn Landscape,3
painting::Artists2/William Merritt Chase/A Madrid Dancing Girl.jpg,painting,A Madrid Dancing Girl,1
painting::Artists2/William Merritt Chase/Young Girl With Flowers.jpg,painting,Young Girl With Flowers,1
painting::Artists2/William Merritt Chase/Seated Woman In Yello Striped Gown.jpg,painting,Seated Woman In Yello Striped Gown,1
painting::Artists2/William Merritt Chase/Reflections Aka Canal Scene.jpg,painting,Reflections Aka Canal Scene,1
painting::Artists2/William Merritt Chase/Ready For A Walk Beatrice Clough Bachmann.jpg,painting,Ready For A Walk Beatrice Clough Bachmann,1
painting::Artists2/William Merritt Chase/Portrait Of A Woman 1.jpg,painting,Portrait Of A Woman 1,1
painting::Artists2/William Merritt Chase/Lady In White Gown.jpg,painting,Lady In White Gown,1
painting::Artists2/William Merritt Chase/James Abbott Mcneill Whistler.jpg,painting,James Abbott Mcneill Whistler,2
painting::Artists2/William Merritt Chase/In The Garden Aka A Squatter S Hut Flatbush Or The Old Garden.jpg,painting,In The Garden Aka A Squatter S Hut Flatbush Or The Old Garden,2
painting::Artists2/William Merritt Chase/Figure Study I.jpg,painting,Figure Study I,1
painting::Artists2/William Merritt Chase/Back Of A Male Figure.jpg,painting,Back Of A Male Figure,1
painting::Artists2/William Merritt Chase/A Sketch Of My Hound Kuttie.jpg,painting,A Sketch Of My Hound Kuttie,1
painting::Artists2/William Merritt Chase/The Coast Of Holland.jpg,painting,The Coast Of Holland,2
painting::Artists2/William Merritt Chase/Surprise.jpg,painting,Surprise,1
painting::Artists2/William Merritt Chase/Portrait Of William Charles Le Gendre.jpg,painting,Portrait Of William Charles Le Gendre,2
painting::Artists2/William Merritt Chase/In The Studio 1.jpg,painting,In The Studio 1,1
painting::Artists2/William Merritt Chase/In The Studio.jpg,painting,In The Studio,1
painting::Artists2/William Merritt Chase/Child With Prints.jpg,painting,Child With Prints,1
painting::Artists2/William Merritt Chase/When One Is Old.jpg,painting,When One Is Old,2
painting::Artists2/William Merritt Chase/The Mirror.jpg,painting,The Mirror,1
painting::Artists2/William Merritt Chase/The Consultation.jpg,painting,The Consultation,1
painting::Artists2/William Merritt Chase/Still Life With Flowers.jpg,painting,Still Life With Flowers,2
painting::Artists2/William Merritt Chase/Sketch On A Young Girl On Ocean Steamer.jpg,painting,Sketch On A Young Girl On Ocean Steamer,1
painting::Artists2/William Merritt Chase/Self Portrait.jpg,painting,Self Portrait,2
painting::Artists2/William Merritt Chase/Portrait Of Miss Dora Wheeler 1.jpg,painting,Portrait Of Miss Dora Wheeler 1,2
painting::Artists2/William Merritt Chase/May I Come In.jpg,painting,May I Come In,1
painting::Artists2/William Merritt Chase/Arab Encampment.jpg,painting,Arab Encampment,1
painting::Artists2/William Merritt Chase/A Lady In Black Aka The Red Shawl.jpg,painting,A Lady In Black Aka The Red Shawl,1
painting::Artists2/William Merritt Chase/A Bit Of Holland Meadows Aka A Bit Of Green In Holland.jpg,painting,A Bit Of Holland Meadows Aka A Bit Of Green In Holland,2
painting::Artists2/William Merritt Chase/The Outskirts Of Madrid.jpg,painting,The Outskirts Of Madrid,2
painting::Artists2/William Merritt Chase/The Inner Studio Tenth Street 1882.jpg,painting,The Inner Studio Tenth Street 1882,1
painting::Artists2/William Merritt Chase/Sunny Spain.jpg,painting,Sunny Spain,2
painting::Artists2/William Merritt Chase/Spanish Village.jpg,painting,Spanish Village,2
painting::Artists2/William Merritt Chase/Connoisseur The Studio Corner.jpg,painting,Connoisseur The Studio Corner,1
painting::Artists2/William Merritt Chase/Azaleas.jpg,painting,Azaleas,1
painting::Artists2/William Merritt Chase/Two Arabs.jpg,painting,Two Arabs,1
painting::Artists2/William Merritt Chase/Still Life With Cockatoo.jpg,painting,Still Life With Cockatoo,2
painting::Artists2/William Merritt Chase/Seated Figure.jpg,painting,Seated Figure,1
painting::Artists2/William Merritt Chase/Sailboat At Anchor.jpg,painting,Sailboat At Anchor,2
painting::Artists2/William Merritt Chase/Dancing Girl.jpg,painting,Dancing Girl,1
painting::Artists2/William Merritt Chase/The Cloisters.jpg,painting,The Cloisters,2
painting::Artists2/William Merritt Chase/Portrait Of Virginia Gerson 1.jpg,painting,Portrait Of Virginia Gerson 1,1
painting::Artists2/William Merritt Chase/Interior Of The Artist S Studio Aka The Tenth Street Studio.jpg,painting,Interior Of The Artist S Studio Aka The Tenth Street Studio,1
painting::Artists2/William Merritt Chase/A Portrait Study.jpg,painting,A Portrait Study,1
painting::Artists2/William Merritt Chase/The Mandolin Player.jpg,painting,The Mandolin Player,1
painting::Artists2/William Merritt Chase/The Antiquary Shop 1879.jpg,painting,The Antiquary Shop 1879,2
painting::Artists2/Eva Gonzales/The Front Port.jpg,painting,The Front Port,2
painting::Artists2/Eva Gonzales/Reading In The Forest.jpg,painting,Reading In The Forest,2
painting::Artists2/Eva Gonzales/Portrait Of Jeanne Gonzales In Profile.jpg,painting,Portrait Of Jeanne Gonzales In Profile,1
painting::Artists2/Eva Gonzales/Dieppe Beach View From The Cliff West.jpg,painting,Dieppe Beach View From The Cliff West,4
painting::Artists2/Eva Gonzales/An Actress With A Mask.jpg,painting,An Actress With A Mask,1
painting::Artists2/Eva Gonzales/Roses In A Glass.jpg,painting,Roses In A Glass,1
painting::Artists2/Eva Gonzales/White Shoes 1880.jpg,painting,White Shoes 1880,1
painting::Artists2/Eva Gonzales/The Donkey Ride 1880.jpg,painting,The Donkey Ride 1880,4
painting::Artists2/Eva Gonzales/Portrait Of A Woman In White.jpg,painting,Portrait Of A Woman In White,1
painting::Artists2/Eva Gonzales/Nanny With A Child.jpg,painting,Nanny With A Child,3
painting::Artists2/Eva Gonzales/Secretly 1878.jpg,painting,Secretly 1878,2
painting::Artists2/Eva Gonzales/Woman Awakening 1876.jpg,painting,Woman Awakening 1876,3
painting::Artists2/Eva Gonzales/The Little Lever.jpg,painting,The Little Lever,2
painting::Artists2/Eva Gonzales/Afternoon Tea Aka On The Terrace.jpg,painting,Afternoon Tea Aka On The Terrace,2
painting::Artists2/Eva Gonzales/A Box At The Italian Theatre 1874.jpg,painting,A Box At The Italian Theatre 1874,4
painting::Artists2/Eva Gonzales/The Indolence.jpg,painting,The Indolence,2
painting::Artists2/Eva Gonzales/Farm At Rebais.jpg,painting,Farm At Rebais,2
painting::Artists2/Eva Gonzales/Portrait Of A Young Woman.jpg,painting,Portrait Of A Young Woman,1
painting::Artists2/Eva Gonzales/Child With A Pipe.jpg,painting,Child With A Pipe,1
painting::Artists2/William Merritt Chase/Studio Interior.jpg,painting,Studio Interior,1
painting::Artists2/William Merritt Chase/Portrait Of The Artist S Daughter Dorothy.jpg,painting,Portrait Of The Artist S Daughter Dorothy,1
painting::Artists2/William Merritt Chase/Portrait Of Harriet Hubbard Ayer.jpg,painting,Portrait Of Harriet Hubbard Ayer,2
painting::Artists2/William Merritt Chase/Portrait Of A Man.jpg,painting,Portrait Of A Man,1
painting::Artists2/William Merritt Chase/Portrait Of A Gentleman.jpg,painting,Portrait Of A Gentleman,1
painting::Artists2/William Merritt Chase/Man With Bandana 1878.jpg,painting,Man With Bandana 1878,1
painting::Artists2/William Merritt Chase/Interior Of The Baptistry At St Mark S.jpg,painting,Interior Of The Baptistry At St Mark S,1
painting::Artists2/William Merritt Chase/A Fishmarket In Venice Aka Venetian Fish Market The Yield Of The Waters.jpg,painting,A Fishmarket In Venice Aka Venetian Fish Market The Yield Of The Waters,1
painting::Artists2/William Merritt Chase/Venice.jpg,painting,Venice,1
painting::Artists2/William Merritt Chase/Ready For The Ride.jpg,painting,Ready For The Ride,1
painting::Artists2/William Merritt Chase/View Near Polling 1876.jpg,painting,View Near Polling 1876,1
painting::Artists2/William Merritt Chase/The Turkish Page.jpg,painting,The Turkish Page,1
painting::Artists2/William Merritt Chase/The Moorish Warrior 1876.jpg,painting,The Moorish Warrior 1876,1
painting::Artists2/William Merritt Chase/Woman With A Basket.jpg,painting,Woman With A Basket,1
painting::Artists2/William Merritt Chase/The King S Jester.jpg,painting,The King S Jester,1
painting::Artists2/William Merritt Chase/The Apprentice Aka Boy Smoking.jpg,painting,The Apprentice Aka Boy Smoking,1
painting::Artists2/William Merritt Chase/Still Life With Fruit.jpg,painting,Still Life With Fruit,2
painting::Artists2/William Merritt Chase/Topaz Grapes.jpg,painting,Topaz Grapes,1
painting::Artists2/William Merritt Chase/Still Life With Vegetable.jpg,painting,Still Life With Vegetable,2
painting::Artists2/William Merritt Chase/Still Life With Watermelon.jpg,painting,Still Life With Watermelon,2
painting::Artists2/Gustave Caillebotte/The Yerres Effect Of Ligh.jpg,painting,The Yerres Effect Of Ligh,1
painting::Artists2/Frits Thaulow/The Priest.jpg,painting,The Priest,2
painting::Artists2/Frits Thaulow/French River Landscape With A Stone Bridge.jpg,painting,French River Landscape With A Stone Bridge,1
painting::Artists2/Frits Thaulow/Washerwomen At Quimperle.jpg,painting,Washerwomen At Quimperle,1
painting::Artists2/Frits Thaulow/Landscape And River.jpg,painting,Landscape And River,2
painting::Artists2/Frits Thaulow/Marble Steps.jpg,painting,Marble Steps,1
painting::Artists2/Gustave Caillebotte/Portrait Of Henri Cordier Teacher At The School Of Oriental Languages 1883.jpg,painting,Portrait Of Henri Cordier Teacher At The School Of Oriental Languages 1883,1
painting::Artists2/Gustave Caillebotte/Regatta At Argenteuil 1893.jpg,painting,Regatta At Argenteuil 1893,2
painting::Artists2/Gustave Caillebotte/Petit Gennevilliers Facade Southeast Of The Artist S Studio Overlooking The Garden Spring.jpg,painting,Petit Gennevilliers Facade Southeast Of The Artist S Studio Overlooking The Garden Spring,2
painting::Artists2/Gustave Caillebotte/The Garden At Petit Gennevilliers In Winter.jpg,painting,The Garden At Petit Gennevilliers In Winter,3
painting::Artists2/Gustave Caillebotte/Orchard And Avenue Of Trees.jpg,painting,Orchard And Avenue Of Trees,2
painting::Artists2/Gustave Caillebotte/By The Sea.jpg,painting,By The Sea,1
painting::Artists2/Gustave Caillebotte/White And Yellow Chrysanthemums 1893.jpg,painting,White And Yellow Chrysanthemums 1893,1
painting::Artists2/Gustave Caillebotte/The Garden At Petit Gennevilliers.jpg,painting,The Garden At Petit Gennevilliers,3
painting::Artists2/Gustave Caillebotte/The Argenteuil Bridge.jpg,painting,The Argenteuil Bridge,1
painting::Artists2/Gustave Caillebotte/Orchids.jpg,painting,Orchids,1
painting::Artists2/Gustave Caillebotte/Four Vases Of Chrysanthemums.jpg,painting,Four Vases Of Chrysanthemums,1
painting::Artists2/Gustave Caillebotte/Chrysanthemums In A Vase.jpg,painting,Chrysanthemums In A Vase,1
painting::Artists2/Gustave Caillebotte/Boats On The Seine.jpg,painting,Boats On The Seine,2
painting::Artists2/Gustave Caillebotte/View Of The Seine In The Direction Of The Pont De Bezons.jpg,painting,View Of The Seine In The Direction Of The Pont De Bezons,1
painting::Artists2/Gustave Caillebotte/Self Portrait.jpg,painting,Self Portrait,2
painting::Artists2/Gustave Caillebotte/Sailboats On The Seine At Argenteuil.jpg,painting,Sailboats On The Seine At Argenteuil,2
painting::Artists2/Gustave Caillebotte/Rose With Purple Iris Garden At Petit Gennevilliers.jpg,painting,Rose With Purple Iris Garden At Petit Gennevilliers,1
painting::Artists2/Gustave Caillebotte/Nasturtiums 1.jpg,painting,Nasturtiums 1,1
painting::Artists2/Gustave Caillebotte/Nasturtiums.jpg,painting,Nasturtiums,1
painting::Artists2/Gustave Caillebotte/Laundry Drying Petit Gennevilliers.jpg,painting,Laundry Drying Petit Gennevilliers,1
painting::Artists2/Gustave Caillebotte/Laundry Drying.jpg,painting,Laundry Drying,1
painting::Artists2/Gustave Caillebotte/Willow On The Banks Of The Seine.jpg,painting,Willow On The Banks Of The Seine,2
painting::Artists2/Gustave Caillebotte/The Yellow Boat.jpg,painting,The Yellow Boat,2
painting::Artists2/Gustave Caillebotte/Boat At Anchor On The Seine.jpg,painting,Boat At Anchor On The Seine,2
painting::Artists2/Gustave Caillebotte/Nude On A Couch.jpg,painting,Nude On A Couch,1
painting::Artists2/Gustave Caillebotte/Clump Of Chrysanthemums Garden At Petit Gennevilliers.jpg,painting,Clump Of Chrysanthemums Garden At Petit Gennevilliers,1
painting::Artists2/Gustave Caillebotte/Boats On The Seine At Argenteuil.jpg,painting,Boats On The Seine At Argenteuil,2
painting::Artists2/Gustave Caillebotte/Self Portrait 1889.jpg,painting,Self Portrait 1889,2
painting::Artists2/Gustave Caillebotte/Portrait Of Eugene Lamy.jpg,painting,Portrait Of Eugene Lamy,1
painting::Artists2/Gustave Caillebotte/Landscape At Argenteuil.jpg,painting,Landscape At Argenteuil,2
painting::Artists2/Gustave Caillebotte/The Plain Of Gennevilliers From The Hills Of Argenteuil 1888.jpg,painting,The Plain Of Gennevilliers From The Hills Of Argenteuil 1888,2
painting::Artists2/Gustave Caillebotte/Square In Paris Snowy Weather.jpg,painting,Square In Paris Snowy Weather,3
painting::Artists2/Gustave Caillebotte/Sailing Boats At Argenteuil.jpg,painting,Sailing Boats At Argenteuil,2
painting::Artists2/Gustave Caillebotte/Portrait Of Madame Renoir.jpg,painting,Portrait Of Madame Renoir,1
painting::Artists2/Gustave Caillebotte/Park In The Snow.jpg,painting,Park In The Snow,3
painting::Artists2/Gustave Caillebotte/Factories At Argenteuil.jpg,painting,Factories At Argenteuil,1
painting::Artists2/Gustave Caillebotte/Bust Portrait Of Eugene Lamy.jpg,painting,Bust Portrait Of Eugene Lamy,1
painting::Artists2/Gustave Caillebotte/Vase Of Gladiolas.jpg,painting,Vase Of Gladiolas,1
painting::Artists2/Gustave Caillebotte/The Pontoon At Argenteuil 1887.jpg,painting,The Pontoon At Argenteuil 1887,2
painting::Artists2/Gustave Caillebotte/Portrait Of Jean Daurelle 1.jpg,painting,Portrait Of Jean Daurelle 1,1
painting::Artists2/Gustave Caillebotte/Sunflowers On The Banks Of The Seine.jpg,painting,Sunflowers On The Banks Of The Seine,2
painting::Artists2/Gustave Caillebotte/Roses In The Garden At Petit Gennevilliers.jpg,painting,Roses In The Garden At Petit Gennevilliers,2
painting::Artists2/Gustave Caillebotte/Meadow Bridge At Argenteuil 1886.jpg,painting,Meadow Bridge At Argenteuil 1886,1
painting::Artists2/Gustave Caillebotte/Sunflowers In The Garden At Petit Gennevilliers.jpg,painting,Sunflowers In The Garden At Petit Gennevilliers,2
painting::Artists2/Gustave Caillebotte/Portrait Of Jules Dubois.jpg,painting,Portrait Of Jules Dubois,1
painting::Artists2/Gustave Caillebotte/Portrait Of Jean Daurelle.jpg,painting,Portrait Of Jean Daurelle,1
painting::Artists2/Gustave Caillebotte/Portrait Of A Man Writing In His Study.jpg,painting,Portrait Of A Man Writing In His Study,1
painting::Artists2/Gustave Caillebotte/Pont D Argenteuil.jpg,painting,Pont D Argenteuil,1
painting::Artists2/Gustave Caillebotte/Apple Tree In Blossom.jpg,painting,Apple Tree In Blossom,2
painting::Artists2/Gustave Caillebotte/The Pink Villa At Trouville.jpg,painting,The Pink Villa At Trouville,2
painting::Artists2/Gustave Caillebotte/Plain Of Gennevilliers.jpg,painting,Plain Of Gennevilliers,1
painting::Artists2/Gustave Caillebotte/Villas At Trouville.jpg,painting,Villas At Trouville,2
painting::Artists2/Gustave Caillebotte/The Yellow Fields At Gennevilliers.jpg,painting,The Yellow Fields At Gennevilliers,1
painting::Artists2/Gustave Caillebotte/Seascape Regatta At Villers.jpg,painting,Seascape Regatta At Villers,2
painting::Artists2/Gustave Caillebotte/Rose Bush In Flower.jpg,painting,Rose Bush In Flower,1
painting::Artists2/Gustave Caillebotte/Richard Gallo And His Dog At Petit Gennevilliers.jpg,painting,Richard Gallo And His Dog At Petit Gennevilliers,3
painting::Artists2/Gustave Caillebotte/Pere Magloire On The Road To Saint Clair Etretat 1884.jpg,painting,Pere Magloire On The Road To Saint Clair Etretat 1884,2
painting::Artists2/Gustave Caillebotte/Norman Landscape.jpg,painting,Norman Landscape,2
painting::Artists2/Gustave Caillebotte/Landscape Study In Yellow And Rose.jpg,painting,Landscape Study In Yellow And Rose,1
painting::Artists2/Gustave Caillebotte/Fields Plain Of Gennevilliers.jpg,painting,Fields Plain Of Gennevilliers,1
painting::Artists2/Gustave Caillebotte/Square In Argenteuil.jpg,painting,Square In Argenteuil,2
painting::Artists2/Gustave Caillebotte/The Promenade At Argenteuil.jpg,painting,The Promenade At Argenteuil,2
painting::Artists2/Gustave Caillebotte/The Plain At Gennevilliers Group Of Poplars.jpg,painting,The Plain At Gennevilliers Group Of Poplars,1
painting::Artists2/Gustave Caillebotte/Still Life With A Vase Of Lilacs.jpg,painting,Still Life With A Vase Of Lilacs,1
painting::Artists2/Gustave Caillebotte/Promenade At Argenteuil.jpg,painting,Promenade At Argenteuil,2
painting::Artists2/Gustave Caillebotte/Game Birds And Lemons.jpg,painting,Game Birds And Lemons,1
painting::Artists2/Gustave Caillebotte/Yellow Roses In A Vase.jpg,painting,Yellow Roses In A Vase,1
painting::Artists2/Gustave Caillebotte/Woman Sitting On A Red Flowered Sofa.jpg,painting,Woman Sitting On A Red Flowered Sofa,1
painting::Artists2/Gustave Caillebotte/View Of The Sea From Villerville.jpg,painting,View Of The Sea From Villerville,2
painting::Artists2/Gustave Caillebotte/Two Hanging Pheasants.jpg,painting,Two Hanging Pheasants,1
painting::Artists2/Gustave Caillebotte/The Harbour Of Argentueil.jpg,painting,The Harbour Of Argentueil,2
painting::Artists2/Gustave Caillebotte/The Artist S House At Yerres.jpg,painting,The Artist S House At Yerres,1
painting::Artists2/Gustave Caillebotte/Still Life With Crayfish 1882.jpg,painting,Still Life With Crayfish 1882,2
painting::Artists2/Gustave Caillebotte/Rib Of Beef.jpg,painting,Rib Of Beef,1
painting::Artists2/Gustave Caillebotte/Melon And Fruit Bowl With Figs 1882.jpg,painting,Melon And Fruit Bowl With Figs 1882,1
painting::Artists2/Gustave Caillebotte/Le Pont De L Europe.jpg,painting,Le Pont De L Europe,1
painting::Artists2/Gustave Caillebotte/Kitchen Garden Petit Gennevilliers.jpg,painting,Kitchen Garden Petit Gennevilliers,1
painting::Artists2/Gustave Caillebotte/Hors D Oeuvre.jpg,painting,Hors D Oeuvre,1
painting::Artists2/Gustave Caillebotte/Hare.jpg,painting,Hare,1
painting::Artists2/Gustave Caillebotte/Garten In Trouville.jpg,painting,Garten In Trouville,2
painting::Artists2/Gustave Caillebotte/Fruit Displayed On A Stand.jpg,painting,Fruit Displayed On A Stand,1
painting::Artists2/Gustave Caillebotte/Farmer S House In Trouville.jpg,painting,Farmer S House In Trouville,5
painting::Artists2/Gustave Caillebotte/Display Of Chickens And Game Birds.jpg,painting,Display Of Chickens And Game Birds,1
painting::Artists2/Gustave Caillebotte/Calf Head And Ox Tongue.jpg,painting,Calf Head And Ox Tongue,1
painting::Artists2/Gustave Caillebotte/Calf In A Butcher Shop.jpg,painting,Calf In A Butcher Shop,1
painting::Artists2/Gustave Caillebotte/The Garden Of Petit Gennevillers The Pink Roofs.jpg,painting,The Garden Of Petit Gennevillers The Pink Roofs,2
painting::Artists2/Gustave Caillebotte/Still Life With Oysters.jpg,painting,Still Life With Oysters,1
painting::Artists2/Gustave Caillebotte/Rising Road.jpg,painting,Rising Road,2
painting::Artists2/Gustave Caillebotte/Boulevard Haussmann In The Snow.jpg,painting,Boulevard Haussmann In The Snow,2
painting::Artists2/Gustave Caillebotte/A Soldier.jpg,painting,A Soldier,1
painting::Artists2/Gustave Caillebotte/A Balcony In Paris 1881.jpg,painting,A Balcony In Paris 1881,3
painting::Artists2/Gustave Caillebotte/A Balcony Boulevard Haussmann.jpg,painting,A Balcony Boulevard Haussmann,2
painting::Artists2/Gustave Caillebotte/Villas At Villers Sur Mer.jpg,painting,Villas At Villers Sur Mer,2
painting::Artists2/Gustave Caillebotte/Traffic Island On Boulevard Haussmann.jpg,painting,Traffic Island On Boulevard Haussmann,1
painting::Artists2/Gustave Caillebotte/Three Partridges On A Table.jpg,painting,Three Partridges On A Table,1
painting::Artists2/Gustave Caillebotte/The Boulevard Viewed From Above 1880.jpg,painting,The Boulevard Viewed From Above 1880,2
painting::Artists2/Gustave Caillebotte/Self Portrait With An Easel.jpg,painting,Self Portrait With An Easel,2
painting::Artists2/Gustave Caillebotte/Portrait Of A Man 1880.jpg,painting,Portrait Of A Man 1880,1
painting::Artists2/Gustave Caillebotte/Man On A Balcony Boulevard Haussmann 1880.jpg,painting,Man On A Balcony Boulevard Haussmann 1880,2
painting::Artists2/Gustave Caillebotte/Man On A Balcony.jpg,painting,Man On A Balcony,1
painting::Artists2/Gustave Caillebotte/Interior Woman Reading 1880.jpg,painting,Interior Woman Reading 1880,1
painting::Artists2/Gustave Caillebotte/Interior Woman At The Window 1880.jpg,painting,Interior Woman At The Window 1880,1
painting::Artists2/Gustave Caillebotte/Cliff At Villers Sur Me.jpg,painting,Cliff At Villers Sur Me,1
painting::Artists2/Gustave Caillebotte/Boulevard Des Italiens.jpg,painting,Boulevard Des Italiens,1
painting::Artists2/Gustave Caillebotte/At The Cafe Rouen 1880.jpg,painting,At The Cafe Rouen 1880,1
painting::Artists2/Gustave Caillebotte/Woods At La Grange.jpg,painting,Woods At La Grange,1
