author_name	painting_name	image_url	Genre	Style	Nationality	Painting School	Art Movement	Field	Date	Media	Tag	Period	Theme	Path	ColorTagsHex	ColorTagsPct	ColorBinIds
David Teniers The Younger	Members Of Antwerp Town Council And Masters Of The Armaments Guild 1643	https://uploads5.wikiart.org/images/david-teniers-the-younger/members-of-antwerp-town-council-and-masters-of-the-armaments-guild-1643.jpg!Large.jpg	genre painting	Baroque	Flemish	Flemish School	Baroque	painting	 ; Belgium 	oil,canvas	streets-and-squares,military-and-soldiers,Antwerp,ceremonies			Artists2/David Teniers The Younger/Members Of Antwerp Town Council And Masters Of The Armaments Guild 1643.jpg	#d4cbb1,#805040,#807040,#2a2325,#2a151a,#80706b,#2a1a15,#806616,#2a2328,#d4ba6a	0.1364,0.1142,0.1121,0.0662,0.0634,0.0541,0.0533,0.0482,0.0445,0.0442	11,4,13,99,102,1,3,16,90,14
David Teniers The Younger	Peasants Merrying Outside An Inn 1642	https://uploads7.wikiart.org/images/david-teniers-the-younger/peasants-merrying-outside-an-inn-1642.jpg!Large.jpg	genre painting	Baroque	Flemish	Flemish School	Baroque	painting	 ; Belgium 	oil,panel	countryside,celebrations-and-festivals			Artists2/David Teniers The Younger/Peasants Merrying Outside An Inn 1642.jpg	#803116,#d4ba6a,#2a1a15,#2a1007,#805040,#2a151a,#d45124	0.2593,0.1374,0.1314,0.1122,0.0765,0.0461,0.0409	7,14,3,6,4,102,8
David Teniers The Younger	Guardroom 1642	https://uploads2.wikiart.org/images/david-teniers-the-younger/guardroom-1642.jpg!Large.jpg	genre painting	Baroque	Flemish	Flemish School	Baroque	painting	 ; Belgium 	oil,panel	military-and-soldiers,leisure-and-sleep			Artists2/David Teniers The Younger/Guardroom 1642.jpg	#2a1a15,#807040,#806616,#803116,#2a1007,#2a2515,#d4ba6a,#805040,#2a2523	0.3172,0.1161,0.0929,0.0873,0.0652,0.0627,0.0576,0.0517,0.0451	3,13,16,7,6,12,14,4,0
David Teniers The Younger	The Kermess At The Half Moon Inn 1641	https://uploads7.wikiart.org/images/david-teniers-the-younger/the-kermess-at-the-half-moon-inn-1641.jpg!Large.jpg	genre painting	Baroque	Flemish	Flemish School	Baroque	painting	 ; Belgium 	oil,canvas	countryside,celebrations-and-festivals,folk-architecture			Artists2/David Teniers The Younger/The Kermess At The Half Moon Inn 1641.jpg	#bab1d4,#2a2523,#706b80,#80706b,#b1bad4,#2a1a15,#2a2325	0.2161,0.1213,0.1005,0.0668,0.0622,0.0469,0.0463	74,0,73,1,65,3,99
David Teniers The Younger	The Gallery Of Archduke Leopold In Brussels 1641	https://uploads0.wikiart.org/images/david-teniers-the-younger/the-gallery-of-archduke-leopold-in-brussels-1641.jpg!Large.jpg	genre painting	Baroque	Flemish	Flemish School	Baroque	painting	 ; Belgium 	oil,canvas	famous-people,pictures-and-drafts			Artists2/David Teniers The Younger/The Gallery Of Archduke Leopold In Brussels 1641.jpg	#2a1a15,#805040,#d4ba6a,#2a2523,#807040,#d4cbb1,#807b6b	0.1984,0.1303,0.0961,0.0891,0.0600,0.0523,0.0457	3,4,14,0,13,11,10
David Teniers The Younger	The Temptation Of St Anthony 1640	https://uploads3.wikiart.org/images/david-teniers-the-younger/the-temptation-of-st-anthony-1640.jpg!Large.jpg	religious painting	Baroque	Flemish	Flemish School	Baroque	painting	 ; Belgium 	oil,wood	Christianity,beasts-and-dragons,St.-Anthony			Artists2/David Teniers The Younger/The Temptation Of St Anthony 1640.jpg	#805040,#2a1a15,#d4856a,#d4bab1,#2a1007,#80706b	0.2241,0.2169,0.1355,0.0908,0.0637,0.0593	4,3,5,2,6,1
David Teniers The Younger	The Picture Gallery Of Archduke Leopold Wilhelm 1640	https://uploads4.wikiart.org/images/david-teniers-the-younger/the-picture-gallery-of-archduke-leopold-wilhelm-1640.jpg!Large.jpg	genre painting	Baroque	Flemish	Flemish School	Baroque	painting	 ; Belgium 	oil,canvas	famous-people,pictures-and-drafts			Artists2/David Teniers The Younger/The Picture Gallery Of Archduke Leopold Wilhelm 1640.jpg	#805040,#2a1a15,#d4856a,#2a2515,#d4ba6a,#807040,#807b6b,#2a2823	0.2158,0.1159,0.0761,0.0741,0.0696,0.0688,0.0607,0.0532	4,3,5,12,14,13,10,9
David Teniers The Younger	Tavern Scene 1640	https://uploads5.wikiart.org/images/david-teniers-the-younger/tavern-scene-1640.jpg!Large.jpg	genre painting	Baroque	Flemish	Flemish School	Baroque	painting	 ; Belgium 	oil,panel	couples,taverns-and-inns			Artists2/David Teniers The Younger/Tavern Scene 1640.jpg	#2a2515,#2a2823,#282a23,#252a15,#807040	0.4219,0.1119,0.1085,0.0941,0.0751	12,9,18,21,13
David Teniers The Younger	Flemish Kermess 1640	https://uploads8.wikiart.org/images/david-teniers-the-younger/flemish-kermess-1640.jpg!Large.jpg	genre painting	Baroque	Flemish	Flemish School	Baroque	painting	 ; Belgium 	oil,panel	countryside,celebrations-and-festivals,folk-architecture,rituals-and-traditions			Artists2/David Teniers The Younger/Flemish Kermess 1640.jpg	#2a1a15,#805040,#d4b1ba,#d4b1cb,#d4bab1,#80706b,#806b70	0.1865,0.1677,0.1615,0.1253,0.0832,0.0656,0.0539	3,4,101,92,2,1,100
David Teniers The Younger	The Gallery Of Archduke Leopold In Brussels 1639	https://uploads0.wikiart.org/images/david-teniers-the-younger/the-gallery-of-archduke-leopold-in-brussels-1639.jpg!Large.jpg	genre painting	Baroque	Flemish	Flemish School	Baroque	painting	 ; Belgium 	oil,canvas	famous-people,pictures-and-drafts			Artists2/David Teniers The Younger/The Gallery Of Archduke Leopold In Brussels 1639.jpg	#805040,#2a2515,#d4856a,#d4ba6a,#803116,#1a2a15,#807040,#252a15,#2a2107,#2a1a15,#d4cbb1	0.1640,0.1017,0.0982,0.0774,0.0660,0.0652,0.0619,0.0588,0.0497,0.0466,0.0424	4,12,5,14,7,30,13,21,15,3,11
David Teniers The Younger	The Musette Player	https://uploads6.wikiart.org/images/david-teniers-the-younger/the-musette-player.jpg!Large.jpg	genre painting,tronie	Baroque	Flemish	Flemish School	Baroque	painting	 c.; Belgium 	oil,canvas	male-portraits,musical-instruments,bagpipers			Artists2/David Teniers The Younger/The Musette Player.jpg	#807040,#2a2823,#2a1a15,#2a2523,#2a2515,#805040,#2a1007	0.1732,0.1633,0.1184,0.1039,0.0791,0.0710,0.0664	13,9,3,0,12,4,6
David Teniers The Younger	A Monkey Encampment 1633	https://uploads3.wikiart.org/images/david-teniers-the-younger/a-monkey-encampment-1633.jpg!Large.jpg	allegorical painting	Baroque	Flemish	Flemish School	Baroque	painting	 ; Belgium 	oil,canvas	animals,allegories-and-symbols,monkeys			Artists2/David Teniers The Younger/A Monkey Encampment 1633.jpg	#2a1007,#803116,#805040,#d4bab1,#2a1a15,#6b7080,#2a151a,#807040	0.1309,0.1029,0.1020,0.0515,0.0464,0.0452,0.0407,0.0401	6,7,4,2,3,64,102,13
Gerrit Dou	Self Portrait	https://uploads4.wikiart.org/images/gerrit-dou/self-portrait.jpg!Large.jpg	genre painting	Baroque	Dutch	Dutch School	Baroque	painting	c.1640	oil,panel	male-portraits,famous-people,reading-and-writing			Artists2/Gerrit Dou/Self Portrait.jpg	#151a2a,#2a2515,#2a2107,#2a1525,#2a1007,#708040,#252a15	0.1857,0.1459,0.0942,0.0683,0.0645,0.0629,0.0548	66,12,15,93,6,22,21
Gerrit Dou	Portrait Of A Young Woman 1640	https://uploads3.wikiart.org/images/gerrit-dou/portrait-of-a-young-woman-1640.jpg!Large.jpg	genre painting	Baroque	Dutch	Dutch School	Baroque	painting	1635 - 1640	oil,panel	female-portraits			Artists2/Gerrit Dou/Portrait Of A Young Woman 1640.jpg	#2a2325,#2a2523,#d4856a,#d4cbb1,#23252a,#cbd4b1,#805040,#2a2328,#28232a,#80706b	0.1221,0.1143,0.1080,0.0979,0.0929,0.0918,0.0821,0.0667,0.0525,0.0466	99,0,5,11,63,20,4,90,81,1
Gerrit Dou	Portrait Of A Woman 1640	https://uploads6.wikiart.org/images/gerrit-dou/portrait-of-a-woman-1640.jpg!Large.jpg	genre painting	Baroque	Dutch	Dutch School	Baroque	painting	1635 - 1640	oil,panel	female-portraits			Artists2/Gerrit Dou/Portrait Of A Woman 1640.jpg	#cbd4b1,#2a2328,#28232a,#25232a,#805040,#23252a,#2a151a,#2a2325,#2a1525,#d4856a	0.1942,0.0999,0.0887,0.0742,0.0713,0.0591,0.0529,0.0502,0.0499,0.0481	20,90,81,72,4,63,102,99,93,5
Gerrit Dou	Portrait Of A Man 1640	https://uploads4.wikiart.org/images/gerrit-dou/portrait-of-a-man-1640.jpg!Large.jpg	genre painting	Baroque	Dutch	Dutch School	Baroque	painting	1635 - 1640		male-portraits			Artists2/Gerrit Dou/Portrait Of A Man 1640.jpg	#805040,#d4cbb1,#2a151a,#cbd4b1,#2a2325	0.3478,0.1330,0.1240,0.0596,0.0464	4,11,102,20,99
Gerrit Dou	Old Woman Praying	https://uploads8.wikiart.org/images/gerrit-dou/old-woman-praying.jpg!Large.jpg	genre painting	Baroque	Dutch	Dutch School	Baroque	painting	c.1640	oil,panel	female-portraits,reading-and-writing			Artists2/Gerrit Dou/Old Woman Praying.jpg	#cbb1d4,#2a1a15,#2a2523,#2a1007,#803116,#2a2515,#23252a,#232a25,#2a2823,#805040	0.2206,0.1631,0.0715,0.0637,0.0635,0.0558,0.0525,0.0472,0.0472,0.0408	83,3,0,6,7,12,63,36,9,4
Gerrit Dou	Woman Eating Porridge	https://uploads3.wikiart.org/images/gerrit-dou/woman-eating-porridge.jpg!Large.jpg	genre painting	Baroque	Dutch	Dutch School	Baroque	painting	c.1632 - c.1637	oil,panel	female-portraits,mealtimes			Artists2/Gerrit Dou/Woman Eating Porridge.jpg	#2a2823,#2a2515,#2a1a15,#807040,#d4ba6a,#2a2523	0.3919,0.1311,0.1247,0.0564,0.0496,0.0467	9,12,3,13,14,0
Gerrit Dou	Interior With A Young Violinist 1637	https://uploads0.wikiart.org/images/gerrit-dou/interior-with-a-young-violinist-1637.jpg!Large.jpg	genre painting	Baroque	Dutch	Dutch School	Baroque	painting	1637	oil,panel	male-portraits,studios-and-workshops			Artists2/Gerrit Dou/Interior With A Young Violinist 1637.jpg	#2a2325,#2a2328,#805040,#d4cbb1,#d4856a,#80706b,#2a2523	0.3510,0.1196,0.1173,0.1032,0.0578,0.0509,0.0471	99,90,4,11,5,1,0
Gerrit Dou	Still Life With A Boy Blowing Soap Bubbles 1636	https://uploads2.wikiart.org/images/gerrit-dou/still-life-with-a-boy-blowing-soap-bubbles-1636.jpg!Large.jpg	genre painting	Baroque	Dutch	Dutch School	Baroque	painting	1635 - 1636	oil,canvas	clothing-and-textile,children portraits			Artists2/Gerrit Dou/Still Life With A Boy Blowing Soap Bubbles 1636.jpg	#2a2523,#2a2823,#2a1a15,#2a2328,#805040,#803116	0.3596,0.2024,0.0743,0.0616,0.0537,0.0427	0,9,3,90,4,7
Gerrit Dou	Portrait Of An Old Woman Reading	https://uploads5.wikiart.org/images/gerrit-dou/portrait-of-an-old-woman-reading.jpg!Large.jpg	genre painting	Baroque	Dutch	Dutch School	Baroque	painting	c.1630 - c.1635		female-portraits,reading-and-writing			Artists2/Gerrit Dou/Portrait Of An Old Woman Reading.jpg	#2a1a15,#2a1007,#2a2523,#2a2328,#2a2515,#d4ba6a,#d4cbb1,#803116	0.3120,0.1037,0.0795,0.0756,0.0661,0.0528,0.0495,0.0425	3,6,0,90,12,14,11,7
Gerrit Dou	The Extraction Of Tooth 1635	https://uploads1.wikiart.org/images/gerrit-dou/the-extraction-of-tooth-1635.jpg!Large.jpg	genre painting	Baroque	Dutch	Dutch School	Baroque	painting	1630 - 1635	oil,wood	male-portraits,disease-and-treatment,studios-and-workshops			Artists2/Gerrit Dou/The Extraction Of Tooth 1635.jpg	#2a151a,#2a1a15,#2a2325,#2a2523,#805040,#d4cbb1	0.3396,0.2171,0.0950,0.0811,0.0693,0.0486	102,3,99,0,4,11
Gerrit Dou	Still Life With Globe Lute And Books	https://uploads0.wikiart.org/images/gerrit-dou/still-life-with-globe-lute-and-books.jpg!Large.jpg	genre painting	Baroque	Dutch	Dutch School	Baroque	painting	c.1635	oil,panel	books-and-letters			Artists2/Gerrit Dou/Still Life With Globe Lute And Books.jpg	#232a28,#80706b,#23282a,#232a25,#2a2325,#805040,#d4856a,#2a2523	0.1777,0.1310,0.1152,0.0735,0.0670,0.0662,0.0651,0.0479	45,1,54,36,99,4,5,0
Gerrit Dou	Man Interrupted At His Writing 1635	https://uploads8.wikiart.org/images/gerrit-dou/man-interrupted-at-his-writing-1635.jpg!Large.jpg	genre painting	Baroque	Dutch	Dutch School	Baroque	painting	1635	oil,panel	male-portraits,reading-and-writing			Artists2/Gerrit Dou/Man Interrupted At His Writing 1635.jpg	#2a151a,#805040,#2a2325,#cbd4b1,#806b70,#d4cbb1,#d4856a,#80706b,#804050	0.1709,0.1356,0.1247,0.1182,0.1035,0.0717,0.0691,0.0481,0.0431	102,4,99,20,100,11,5,1,103
Gerrit Dou	Heraklith 1632	https://uploads5.wikiart.org/images/gerrit-dou/heraklith-1632.jpg!Large.jpg	genre painting	Baroque	Dutch	Dutch School	Baroque	painting	1632	oil,canvas	male-portraits			Artists2/Gerrit Dou/Heraklith 1632.jpg	#2a2328,#d4bab1,#2a2523,#2a2325,#2a1a15,#807040	0.2163,0.2023,0.1791,0.1610,0.0823,0.0420	90,2,0,99,3,13
Gerrit Dou	Artist In His Studio 1632	https://uploads7.wikiart.org/images/gerrit-dou/artist-in-his-studio-1632.jpg!Large.jpg	genre painting	Baroque	Dutch	Dutch School	Baroque	painting	1630 - 1632		male-portraits,famous-people,studios-and-workshops			Artists2/Gerrit Dou/Artist In His Studio 1632.jpg	#2a2523,#d4856a,#80706b,#805040,#2a2325,#2a1a15	0.3049,0.1381,0.1250,0.1019,0.0822,0.0573	0,5,1,4,99,3
Gerrit Dou	Still Life With Armor Shield Halberd Sword Leather Jacket And Drum	https://uploads3.wikiart.org/images/gerrit-dou/still-life-with-armor-shield-halberd-sword-leather-jacket-and-drum.jpg!Large.jpg	genre painting	Baroque	Dutch	Dutch School	Baroque	painting	1630		clothing-and-textile			Artists2/Gerrit Dou/Still Life With Armor Shield Halberd Sword Leather Jacket And Drum.jpg	#2a2823,#2a2523,#807040,#2a1a15,#2a2515,#2a1007,#2a2107	0.2258,0.1678,0.1412,0.1295,0.1017,0.0730,0.0466	9,0,13,3,12,6,15
Gerrit Dou	Man With Easel	https://uploads5.wikiart.org/images/gerrit-dou/man-with-easel.jpg!Large.jpg	genre painting	Baroque	Dutch	Dutch School	Baroque	painting	1630		male-portraits,reading-and-writing			Artists2/Gerrit Dou/Man With Easel.jpg	#2a2328,#2a2325,#2a151a,#805040,#d4ba6a,#d4cbb1,#d4856a	0.2501,0.1557,0.1168,0.0792,0.0638,0.0552,0.0510	90,99,102,4,14,11,5
Gerrit Dou	Rembrandt S Mother	https://uploads0.wikiart.org/images/gerrit-dou/rembrandt-s-mother.jpg!Large.jpg	genre painting	Baroque	Dutch	Dutch School	Baroque	painting	c.1630		famous-people,female-portraits			Artists2/Gerrit Dou/Rembrandt S Mother.jpg	#23282a,#d4bab1,#80706b,#23252a,#2a2523,#2a2823	0.3537,0.2472,0.0833,0.0807,0.0721,0.0527	54,2,1,63,0,9
Gerrit Dou	Officer Of The Marksman Society In Leiden	https://uploads5.wikiart.org/images/gerrit-dou/officer-of-the-marksman-society-in-leiden.jpg!Large.jpg	genre painting	Baroque	Dutch	Dutch School	Baroque	painting	c.1630	oil,oak	male-portraits,knights-and-warriors			Artists2/Gerrit Dou/Officer Of The Marksman Society In Leiden.jpg	#2a2523,#2a2325,#28232a,#80706b,#2a2328,#23252a,#25232a,#2a2823	0.2873,0.1166,0.1150,0.1115,0.0919,0.0723,0.0537,0.0405	0,99,81,1,90,63,72,9
Alonzo Cano	Immaculate Conception 1	https://uploads6.wikiart.org/images/alonzo-cano/immaculate-conception-1.jpg!Large.jpg	sculpture	Baroque	Spanish		Baroque	painting,sculpture,architecture			Christianity,Virgin-Mary,cherubs-and-seraphs			Artists2/Alonzo Cano/Immaculate Conception 1.jpg	#807040,#2a1007,#805040,#2a1a15,#803116,#d4ba6a,#806616	0.2584,0.1651,0.1245,0.1012,0.0824,0.0717,0.0628	13,6,4,3,7,14,16
Le Nain Brothers	The Well	https://uploads5.wikiart.org/images/le-nain-brothers/the-well.jpg!Large.jpg	genre painting	Baroque	French		Baroque	painting			animals,countryside,cows			Artists2/Le Nain Brothers/The Well.jpg	#d4cbb1,#807040,#2a1a15,#1a152a,#d4ba6a,#805040,#2a2523	0.1283,0.1224,0.0993,0.0896,0.0833,0.0537,0.0476	11,13,3,75,14,4,0
Gian Lorenzo Bernini	Time Arrested By Death	https://uploads8.wikiart.org/images/gian-lorenzo-bernini/time-arrested-by-death(1).jpg!Large.jpg	sculpture	Baroque	Italian		Baroque	painting,sculpture,architecture			allegories-and-symbols,time-and-age,Death			Artists2/Gian Lorenzo Bernini/Time Arrested By Death.jpg	#d4ba6a,#805040,#d4856a,#d4cbb1	0.3533,0.2504,0.2140,0.0735	14,4,5,11
Diego Velazquez	Portrait Of Caspar De Guzman Count Of Olivares Prime Minister Of Philip Iv	https://uploads7.wikiart.org/images/diego-velazquez/portrait-of-caspar-de-guzman-count-of-olivares-prime-minister-of-philip-iv.jpg!Large.jpg	portrait	Baroque	Spanish	Seville School	Baroque	painting		oil,canvas	male-portraits			Artists2/Diego Velazquez/Portrait Of Caspar De Guzman Count Of Olivares Prime Minister Of Philip Iv.jpg	#2a2107,#2a2515,#2a1a15,#807040,#2a2523,#252a15,#282a23	0.2032,0.1884,0.1460,0.1145,0.0904,0.0850,0.0424	15,12,3,13,0,21,18
Anthony Van Dyck	Portrait Of A Girl As Erminia Accompanied By Cupid 1638	https://uploads7.wikiart.org/images/anthony-van-dyck/portrait-of-a-girl-as-erminia-accompanied-by-cupid-1638.jpg!Large.jpg	portrait	Baroque	Flemish	Flemish School,Antwerp School	Baroque	painting,printmaking	1638	oil,canvas	female-portraits,Cupid-and-Psyche			Artists2/Anthony Van Dyck/Portrait Of A Girl As Erminia Accompanied By Cupid 1638.jpg	#80706b,#d4bab1,#806b70,#2a2325,#2a2328,#d4856a,#805040,#d4cbb1	0.2469,0.1423,0.1027,0.0986,0.0796,0.0782,0.0599,0.0410	1,2,100,99,90,5,4,11
Anthony Van Dyck	Lord John And Lord Bernard Stuart	https://uploads3.wikiart.org/images/anthony-van-dyck/lord-john-and-lord-bernard-stuart.jpg!Large.jpg	portrait	Baroque	Flemish	Flemish School,Antwerp School	Baroque	painting,printmaking	c.1638	oil,canvas	male-portraits,double-portraits			Artists2/Anthony Van Dyck/Lord John And Lord Bernard Stuart.jpg	#2a2515,#805040,#2a1a15,#807040,#d4ba6a,#2a2107,#d4cbb1	0.1824,0.1238,0.1097,0.0867,0.0807,0.0743,0.0662	12,4,3,13,14,15,11
Francisco De Zurbaran	Virgin Of The Rosary	https://uploads1.wikiart.org/images/francisco-zurbaran/virgin-of-the-rosary.jpg!Large.jpg	religious painting	Baroque	Spanish		Baroque	painting			Christianity,saints-and-apostles,Jesus-Christ,Virgin-and-Child,Virgin-Mary			Artists2/Francisco De Zurbaran/Virgin Of The Rosary.jpg	#d4ba6a,#d4cbb1,#d4856a,#807040	0.3727,0.1693,0.0523,0.0437	14,11,5,13
Francisco De Zurbaran	The Child Jesus In The Spine	https://uploads0.wikiart.org/images/francisco-zurbaran/the-child-jesus-in-the-spine.jpg!Large.jpg	religious painting	Baroque	Spanish		Baroque	painting			Christianity,saints-and-apostles,Jesus-Christ			Artists2/Francisco De Zurbaran/The Child Jesus In The Spine.jpg	#2a1a15,#d4cbb1,#803116,#805040,#2a1007,#2a2523	0.2632,0.1188,0.1118,0.1069,0.0610,0.0556	3,11,7,4,6,0
Francisco De Zurbaran	St Jerome	https://uploads7.wikiart.org/images/francisco-zurbaran/st-jerome.jpg	religious painting	Baroque	Spanish		Baroque	painting			Christianity,saints-and-apostles			Artists2/Francisco De Zurbaran/St Jerome.jpg	#23282a,#15252a,#151a2a,#d4cbb1,#803116,#2a1a15,#805040,#23252a	0.2540,0.1213,0.0871,0.0524,0.0492,0.0455,0.0438,0.0419	54,57,66,11,7,3,4,63
Francisco De Zurbaran	St Engracia	https://uploads1.wikiart.org/images/francisco-zurbaran/st-engracia.jpg!Large.jpg	religious painting	Baroque	Spanish		Baroque	painting			Christianity,saints-and-apostles,St.-Engracia			Artists2/Francisco De Zurbaran/St Engracia.jpg	#23282a,#15252a,#d4856a,#23252a	0.2833,0.2762,0.0500,0.0403	54,57,5,63
Francisco De Zurbaran	St Dorothy	https://uploads0.wikiart.org/images/francisco-zurbaran/st-dorothy.jpg!Large.jpg	religious painting	Baroque	Spanish		Baroque	painting			Christianity,saints-and-apostles,St.-Dorothy			Artists2/Francisco De Zurbaran/St Dorothy.jpg	#2a2523,#80706b,#2a1a15,#2a2823,#1a152a,#d4cbb1	0.1655,0.0955,0.0922,0.0874,0.0868,0.0516	0,1,3,9,75,11
Francisco De Zurbaran	St Catherine Of Alexandria	https://uploads7.wikiart.org/images/francisco-zurbaran/st-catherine-of-alexandria.jpg!Large.jpg	religious painting	Baroque	Spanish		Baroque	painting			Christianity,saints-and-apostles,St.-Catherine-of-Alexandria			Artists2/Francisco De Zurbaran/St Catherine Of Alexandria.jpg	#23282a,#23252a,#2a2523,#2a2823,#d4ba6a,#80706b,#d4bab1	0.1715,0.1116,0.0776,0.0713,0.0587,0.0573,0.0405	54,63,0,9,14,1,2
Francisco De Zurbaran	St Carmel	https://uploads8.wikiart.org/images/francisco-zurbaran/st-carmel.jpg!Large.jpg	religious painting	Baroque	Spanish		Baroque	painting			Christianity,saints-and-apostles,Saint-Carmel			Artists2/Francisco De Zurbaran/St Carmel.jpg	#d4ba6a,#d4cbb1,#2a2823,#23282a,#2a2523,#807040,#232a25,#80706b	0.1715,0.1372,0.1106,0.0888,0.0819,0.0707,0.0551,0.0420	14,11,9,54,0,13,36,1
Francisco De Zurbaran	St Barbe	https://uploads7.wikiart.org/images/francisco-zurbaran/st-barbe.jpg!Large.jpg	religious painting	Baroque	Spanish		Baroque	painting			Christianity,saints-and-apostles,St.-Barbe			Artists2/Francisco De Zurbaran/St Barbe.jpg	#23282a,#2a2823,#23252a,#15252a,#d4ba6a,#151a2a	0.1721,0.1350,0.0968,0.0791,0.0655,0.0568	54,9,63,57,14,66
Francisco De Zurbaran	Scene From The Life Of Saint Pierre Theophile	https://uploads7.wikiart.org/images/francisco-zurbaran/scene-from-the-life-of-saint-pierre-theophile.jpg	religious painting	Baroque	Spanish		Baroque	painting			Christianity,saints-and-apostles,Saint-Pierre-Theophile			Artists2/Francisco De Zurbaran/Scene From The Life Of Saint Pierre Theophile.jpg	#2a2523,#80706b,#d4bab1	0.5358,0.3818,0.0824	0,1,2
Francisco De Zurbaran	Sainte Marine	https://uploads3.wikiart.org/images/francisco-zurbaran/sainte-marine.jpg!Large.jpg	religious painting	Baroque	Spanish		Baroque	painting			Christianity,saints-and-apostles,St.-Marine			Artists2/Francisco De Zurbaran/Sainte Marine.jpg	#23252a,#23282a,#15252a,#25232a,#151a2a,#807040,#d4856a	0.2026,0.1361,0.1224,0.0633,0.0472,0.0467,0.0437	63,54,57,72,66,13,5
Francisco De Zurbaran	Saint Mathilda	https://uploads4.wikiart.org/images/francisco-zurbaran/saint-mathilda.jpg!Large.jpg	religious painting	Baroque	Spanish		Baroque	painting			Christianity,saints-and-apostles,St.-Mathilda			Artists2/Francisco De Zurbaran/Saint Mathilda.jpg	#23252a,#23282a,#d4ba6a,#151a2a,#2a1007,#805040	0.2705,0.1951,0.0656,0.0638,0.0434,0.0433	63,54,14,66,6,4
Francisco De Zurbaran	Saint Lucy	https://uploads8.wikiart.org/images/francisco-zurbaran/saint-lucy.jpg	religious painting	Baroque	Spanish		Baroque	painting			Christianity,saints-and-apostles			Artists2/Francisco De Zurbaran/Saint Lucy.jpg	#801631,#2a1a15,#2a0710,#151a2a,#2a2523,#805040,#2a151a,#d46a85,#2a1007,#803116	0.1320,0.0890,0.0842,0.0834,0.0727,0.0527,0.0457,0.0423,0.0422,0.0412	106,3,105,66,0,4,102,104,6,7
Francisco De Zurbaran	Portrait Of A Boy The Duke Of Medinaceli	https://uploads3.wikiart.org/images/francisco-zurbaran/portrait-of-a-boy-the-duke-of-medinaceli.jpg!Large.jpg	portrait	Baroque	Spanish		Baroque	painting		oil,canvas	famous-people,The-Duke-of-Medinaceli,children portraits			Artists2/Francisco De Zurbaran/Portrait Of A Boy The Duke Of Medinaceli.jpg	#232a28,#805040,#23282a,#15252a,#d4856a,#152a25,#23252a,#232a25,#2a2523	0.1310,0.1246,0.1102,0.1003,0.0958,0.0551,0.0422,0.0407,0.0402	45,4,54,57,5,48,63,36,0
Francisco De Zurbaran	Old Woman Spinning	https://uploads7.wikiart.org/images/francisco-zurbaran/old-woman-spinning.jpg	portrait	Baroque	Spanish		Baroque	painting			female-portraits,spinning			Artists2/Francisco De Zurbaran/Old Woman Spinning.jpg	#15252a,#07212a,#807040,#807b6b,#152a25	0.3112,0.1728,0.1201,0.1090,0.0455	57,60,13,10,48
Anthony Van Dyck	The Wife And Daughter Of Colyn De Nole	https://uploads8.wikiart.org/images/anthony-van-dyck/the-wife-and-daughter-of-colyn-de-nole.jpg!Large.jpg	portrait	Baroque	Flemish	Flemish School,Antwerp School	Baroque	painting,printmaking		oil	mother-and-child			Artists2/Anthony Van Dyck/The Wife And Daughter Of Colyn De Nole.jpg	#805040,#25232a,#2a1a15,#1a152a	0.2364,0.1760,0.1475,0.1429	4,72,3,75
Anthony Van Dyck	St Jerome	https://uploads6.wikiart.org/images/anthony-van-dyck/st-jerome.jpg!Large.jpg	portrait	Baroque	Flemish	Flemish School,Antwerp School	Baroque	painting,printmaking		oil,canvas	Christianity,saints-and-apostles			Artists2/Anthony Van Dyck/St Jerome.jpg	#2a1007,#806616,#2a2107,#803116,#2a2515,#252a15,#2a1a15,#807040	0.1507,0.1453,0.1450,0.1299,0.1163,0.0551,0.0498,0.0465	6,16,15,7,12,21,3,13
Anthony Van Dyck	St George And The Dragon	https://uploads3.wikiart.org/images/anthony-van-dyck/st-george-and-the-dragon.jpg!Large.jpg	portrait	Baroque	Flemish	Flemish School,Antwerp School	Baroque	painting,printmaking		oil,canvas	Christianity,saints-and-apostles,beasts-and-dragons,St.-George			Artists2/Anthony Van Dyck/St George And The Dragon.jpg	#2a1a15,#805040,#807040,#2a1007,#803116,#d4ba6a	0.4257,0.1517,0.1427,0.0776,0.0421,0.0409	3,4,13,6,7,14
Anthony Van Dyck	Saint Bartholomew	https://uploads5.wikiart.org/images/anthony-van-dyck/saint-bartholomew.jpg!Large.jpg	portrait	Baroque	Flemish	Flemish School,Antwerp School	Baroque	painting,printmaking		oil,panel	Christianity,saints-and-apostles,St. Bartholomew			Artists2/Anthony Van Dyck/Saint Bartholomew.jpg	#2a2515,#806616,#282a23,#2a2107,#803116	0.2852,0.2800,0.1140,0.0735,0.0491	12,16,18,15,7
Anthony Van Dyck	Rubens Mourning His Wife	https://uploads3.wikiart.org/images/anthony-van-dyck/rubens-mourning-his-wife.jpg!Large.jpg	portrait	Baroque	Flemish	Flemish School,Antwerp School	Baroque	painting,printmaking			birth-and-death			Artists2/Anthony Van Dyck/Rubens Mourning His Wife.jpg	#805040,#152a25,#2a1a15,#23282a,#2a2523,#232a28,#232a25	0.1517,0.0687,0.0678,0.0622,0.0566,0.0537,0.0407	4,48,3,54,0,45,36
