painting_id,motif,weight
painting::Artists2/Georges Braque/A Landscape Drawn Into Squares.jpg,birds,1
painting::Artists2/Georges Braque/The Studio Vi 1951.jpg,birds,1
painting::Artists2/Georges Braque/The Studio Iv 1950.jpg,birds,1
painting::Artists2/Georges Braque/The Studio V 1949.jpg,birds,1
painting::Artists2/Georges Braque/The Studio Iii 1949.jpg,birds,1
painting::Artists2/Georges Braque/The Studio Ii 1949.jpg,birds,1
painting::Artists2/Pablo Picasso/Untitled 1939 1.jpg,birds,1
painting::Artists2/Pablo Picasso/Cat Eating A Bird 1939.jpg,birds,1
painting::Artists2/Pablo Picasso/The Bird Cage.jpg,birds,1
painting::Artists2/Pablo Picasso/Studio Pigeons Velazquez 1957 2.jpg,birds,1
painting::Artists2/Pablo Picasso/Studio Pigeons Velazquez 1957 3.jpg,birds,1
painting::Artists2/Pablo Picasso/Woman With Bird 1966.jpg,birds,1
painting::Artists2/Pablo Picasso/Woman With Bird 1970.jpg,birds,1
painting::Artists2/Pablo Picasso/Studio Pigeons Velazquez 1957 1.jpg,birds,1
painting::Artists2/Pablo Picasso/Studio Pigeons Velazquez 1957.jpg,birds,1
painting::Artists2/Pablo Picasso/Pigeon 1947.jpg,birds,1
painting::Artists2/Pablo Picasso/Cock And Knife 1947.jpg,birds,1
painting::Artists2/Pablo Picasso/Owl On A Chair And Sea Urchins 1946.jpg,birds,1
painting::Artists2/Pablo Picasso/A Child With Pigeons 1943.jpg,birds,1
painting::Artists2/Pablo Picasso/Untitled 1939 5.jpg,birds,1
painting::Artists2/Pablo Picasso/Cat Catching A Bird 1939.jpg,birds,1
painting::Artists2/Pablo Picasso/Woman With Cockerel 1938.jpg,birds,1
painting::Artists2/Pablo Picasso/A Rooster 1938 1.jpg,birds,1
painting::Artists2/Pablo Picasso/A Rooster 1938.jpg,birds,1
painting::Artists2/Pablo Picasso/Faun Horse And Bird 1936.jpg,birds,1
painting::Artists2/Pablo Picasso/Farmer S Wife On A Stepladder 1933.jpg,birds,1
painting::Artists2/Pablo Picasso/Wounded Bird.jpg,birds,1
painting::Artists2/Pablo Picasso/Birds Of A Feather 1920.jpg,birds,1
painting::Artists2/Pablo Picasso/Two Roosters 1905.jpg,birds,1
painting::Artists2/Pablo Picasso/Woman With Raven 1904 1.jpg,birds,1
painting::Artists2/Pablo Picasso/Woman With Raven 1904.jpg,birds,1
painting::Artists2/Pablo Picasso/Child With Dove 1901.jpg,birds,1
painting::Artists2/Fernand Leger/Title Given The Bird In The Flowers Study For The Circus.jpg,birds,1
painting::Artists2/Fernand Leger/The White Birds On Blue Background.jpg,birds,1
painting::Artists2/Fernand Leger/The Birds In The Landscape.jpg,birds,1
painting::Artists2/Fernand Leger/Both Birds.jpg,birds,1
painting::Artists2/Fernand Leger/Birds On A Yellow Background 1.jpg,birds,1
painting::Artists2/Fernand Leger/Birds On A Yellow Background.jpg,birds,1
painting::Artists2/Fernand Leger/Composition In Two Birds Landscape With Birds 1954.jpg,birds,1
painting::Artists2/Fernand Leger/The Bird And Flower 1953.jpg,birds,1
painting::Artists2/Fernand Leger/Children In The Bird 1953.jpg,birds,1
painting::Artists2/Fernand Leger/Rooster And Logs 1952.jpg,birds,1
painting::Artists2/Fernand Leger/The Dove Still Life With Bird 1951.jpg,birds,1
painting::Artists2/Marevna Marie Vorobieff/Cubist Sunflowers.jpg,flowers-and-plants,1
painting::Artists2/Marevna Marie Vorobieff/Marika With A Bouquet Of Flowers 1970.jpg,flowers-and-plants,1
painting::Artists2/Georges Braque/Amaryllis 1958.jpg,flowers-and-plants,1
painting::Artists2/Georges Braque/The Echo.jpg,flowers-and-plants,1
painting::Artists2/Georges Braque/Leaves In Color Of Light 1953.jpg,flowers-and-plants,1
painting::Artists2/Georges Braque/The Glass Of Lilac 1946.jpg,flowers-and-plants,1
painting::Artists2/Georges Braque/Still Life With Flowers 1945 1.jpg,flowers-and-plants,1
painting::Artists2/Georges Braque/Still Life With Flowers 1945.jpg,flowers-and-plants,1
painting::Artists2/Georges Braque/The Sunflowers 1943.jpg,flowers-and-plants,1
painting::Artists2/Georges Braque/Interior With Palette 1942.jpg,flowers-and-plants,1
painting::Artists2/Georges Braque/Vase Of Tulips 1927.jpg,flowers-and-plants,1
painting::Artists2/Georges Braque/Basket With Anemones 1924.jpg,flowers-and-plants,1
painting::Artists2/Georges Braque/Anemones 1924.jpg,flowers-and-plants,1
painting::Artists2/Georges Braque/Flower Study 1909.jpg,flowers-and-plants,1
painting::Artists2/Pablo Picasso/Flowers On The Table 1907.jpg,flowers-and-plants,1
painting::Artists2/Pablo Picasso/Exotic Flowers 1907.jpg,flowers-and-plants,1
painting::Artists2/Pablo Picasso/Still Life 1931.jpg,flowers-and-plants,1
painting::Artists2/Pablo Picasso/Untitled 1939 3.jpg,flowers-and-plants,1
painting::Artists2/Pablo Picasso/Tomato Plant 1944.jpg,flowers-and-plants,1
painting::Artists2/Pablo Picasso/Vase With Flowers 1943 1.jpg,flowers-and-plants,1
painting::Artists2/Pablo Picasso/Vase With Flowers 1943.jpg,flowers-and-plants,1
painting::Artists2/Pablo Picasso/Still Life On The Dresser 1955.jpg,flowers-and-plants,1
painting::Artists2/Pablo Picasso/Still Life With Candlestick 1937.jpg,flowers-and-plants,1
painting::Artists2/Pablo Picasso/Flowers In A Grey Jar 1908.jpg,flowers-and-plants,1
painting::Artists2/Pablo Picasso/Still Life The Dessert 1901.jpg,flowers-and-plants,1
painting::Artists2/Fernand Leger/Lamp And Flower The Candlestick 1951.jpg,flowers-and-plants,1
painting::Artists2/Fernand Leger/Flower Lamp 1951.jpg,flowers-and-plants,1
painting::Artists2/Fernand Leger/Three Women With Flowers.jpg,flowers-and-plants,1
painting::Artists2/Fernand Leger/The Yellow Flower.jpg,flowers-and-plants,1
painting::Artists2/Fernand Leger/Suns On An Orange Background.jpg,flowers-and-plants,1
painting::Artists2/Fernand Leger/Plant Black.jpg,flowers-and-plants,1
painting::Artists2/Fernand Leger/Sunflowers 1954.jpg,flowers-and-plants,1
painting::Artists2/Fernand Leger/Both Sunflowers Sunflowers 1954.jpg,flowers-and-plants,1
painting::Artists2/Fernand Leger/The Bird And Flower 1953.jpg,flowers-and-plants,1
painting::Artists2/Fernand Leger/Sunflowers 1953.jpg,flowers-and-plants,1
painting::Artists2/Fernand Leger/Sunflower On A Yellow Background 1953.jpg,flowers-and-plants,1
painting::Artists2/Fernand Leger/Butterflies Still Life With Butterflies 1948.jpg,flowers-and-plants,1
painting::Artists2/Fernand Leger/The Star 1936.jpg,flowers-and-plants,1
painting::Artists2/Fernand Leger/The Polychrome Fleur 1936.jpg,flowers-and-plants,1
painting::Artists2/Fernand Leger/Still Life Composition Leaf 1927.jpg,flowers-and-plants,1
painting::Artists2/Fernand Leger/Still Life 1927.jpg,flowers-and-plants,1
painting::Artists2/Fernand Leger/Still Life 1922.jpg,flowers-and-plants,1
painting::Artists2/Fernand Leger/Composition At Pitcher 1918.jpg,flowers-and-plants,1
painting::Artists2/Marevna Marie Vorobieff/Marika With Her Dog And Cats 1968.jpg,cats,1
painting::Artists2/Pablo Picasso/Portrait Of Paul Éluard 1937.jpg,cats,1
painting::Artists2/Pablo Picasso/Cat Eating A Bird 1939.jpg,cats,1
painting::Artists2/Pablo Picasso/Lying Female Nude Playing With Cat 1964.jpg,cats,1
painting::Artists2/Pablo Picasso/Lying Female Nude Playing With Cat 1964 1.jpg,cats,1
painting::Artists2/Pablo Picasso/Lying Female Nude With Cat 1964.jpg,cats,1
painting::Artists2/Pablo Picasso/Jacqueline Sitting With Her Cat 1964.jpg,cats,1
painting::Artists2/Pablo Picasso/Still Life With Cat And Lobster 1962.jpg,cats,1
painting::Artists2/Pablo Picasso/Cat Catching A Bird 1939.jpg,cats,1
painting::Artists2/Pablo Picasso/Two Nudes And A Cat 1903.jpg,cats,1
painting::Artists2/Pablo Picasso/Woman With Cat 1900.jpg,cats,1
painting::Artists2/Marevna Marie Vorobieff/Port Of Stockholm 1962.jpg,houses-and-buildings,1
painting::Artists2/Marevna Marie Vorobieff/Port Of Stockholm 1962.jpg,boats-and-ships,1
painting::Artists2/Roger De La Fresnaye/Landscape At Ferte Soud Jouarre 1911.jpg,houses-and-buildings,1
painting::Artists2/Georges Braque/Rooftops At Ceret 1911.jpg,houses-and-buildings,1
painting::Artists2/Georges Braque/The City On The Hill 1909.jpg,houses-and-buildings,1
painting::Artists2/Georges Braque/Houses At Estaque 1908.jpg,houses-and-buildings,1
painting::Artists2/Georges Braque/A House At Estaque 1908.jpg,houses-and-buildings,1
painting::Artists2/Georges Braque/Terrace Of Hotel Mistral At Estaque 1907.jpg,houses-and-buildings,1
painting::Artists2/Georges Braque/The House Behind The Trees 1906.jpg,houses-and-buildings,1
painting::Artists2/Georges Braque/The Estaque 1906.jpg,houses-and-buildings,1
painting::Artists2/Pablo Picasso/El Paseo De Colon 1917.jpg,houses-and-buildings,1
painting::Artists2/Pablo Picasso/Jug With Handle 1954.jpg,houses-and-buildings,1
painting::Artists2/Pablo Picasso/Smoke Over Vallauris 1951.jpg,houses-and-buildings,1
painting::Artists2/Pablo Picasso/Untitled 1937 4.jpg,houses-and-buildings,1
painting::Artists2/Pablo Picasso/Landscape 1928.jpg,houses-and-buildings,1
painting::Artists2/Pablo Picasso/Window Opened To The Street Penthieure 1920.jpg,houses-and-buildings,1
painting::Artists2/Pablo Picasso/The Roofs Of Barcelona In The Moonlight 1903.jpg,houses-and-buildings,1
painting::Artists2/Pablo Picasso/The Roofs Of Barcelona 1903.jpg,houses-and-buildings,1
painting::Artists2/Pablo Picasso/Dawn At Riera De Sant Joan 1903.jpg,houses-and-buildings,1
painting::Artists2/Pablo Picasso/A Blue House.jpg,houses-and-buildings,1
painting::Artists2/Fernand Leger/Trouville 1950.jpg,houses-and-buildings,1
painting::Artists2/Fernand Leger/Roofs.jpg,houses-and-buildings,1
painting::Artists2/Fernand Leger/The Viaduct.jpg,houses-and-buildings,1
painting::Artists2/Fernand Leger/The Gas Station Study For The City.jpg,houses-and-buildings,1
painting::Artists2/Fernand Leger/Pylons Study For The City.jpg,houses-and-buildings,1
painting::Artists2/Fernand Leger/New York.jpg,houses-and-buildings,1
painting::Artists2/Fernand Leger/Landscape.jpg,houses-and-buildings,1
painting::Artists2/Fernand Leger/Hive.jpg,houses-and-buildings,1
painting::Artists2/Fernand Leger/Eiffel Tower.jpg,houses-and-buildings,1
painting::Artists2/Fernand Leger/At The Farm 1955.jpg,houses-and-buildings,1
painting::Artists2/Fernand Leger/Kindergarten 1954.jpg,houses-and-buildings,1
painting::Artists2/Fernand Leger/New York 1944.jpg,houses-and-buildings,1
painting::Artists2/Fernand Leger/Landscape Animated 1St Study 1921.jpg,houses-and-buildings,1
painting::Artists2/Fernand Leger/Animated Landscape 1921.jpg,houses-and-buildings,1
painting::Artists2/Fernand Leger/The Сity 1919 1.jpg,houses-and-buildings,1
painting::Artists2/Fernand Leger/A Disc In The City 1919.jpg,houses-and-buildings,1
painting::Artists2/Fernand Leger/Two Discs In The City 1918.jpg,houses-and-buildings,1
painting::Artists2/Fernand Leger/The Station 1918.jpg,houses-and-buildings,1
painting::Artists2/Fernand Leger/Factories 1918.jpg,houses-and-buildings,1
painting::Artists2/Fernand Leger/Houses In The Trees Landscape N 3 1914.jpg,houses-and-buildings,1
painting::Artists2/Fernand Leger/The House Under The Trees 1913.jpg,houses-and-buildings,1
painting::Artists2/Fernand Leger/The House In The Trees 1913.jpg,houses-and-buildings,1
painting::Artists2/Fernand Leger/Landscape 1913.jpg,houses-and-buildings,1
painting::Artists2/Fernand Leger/Smoke 1912.jpg,houses-and-buildings,1
painting::Artists2/Fernand Leger/Chimneys On Rooftops 1911.jpg,houses-and-buildings,1
painting::Artists2/Georges Braque/The Boat Of The Flag.jpg,boats-and-ships,1
painting::Artists2/Georges Braque/The Three Boats 1929.jpg,boats-and-ships,1
painting::Artists2/Georges Braque/Boats On The Seashore 1929.jpg,boats-and-ships,1
painting::Artists2/Georges Braque/Fishing Boats.jpg,boats-and-ships,1
painting::Artists2/Georges Braque/Port Of La Ciotat 1907.jpg,boats-and-ships,1
painting::Artists2/Georges Braque/Landscape At La Ciotat 1907.jpg,boats-and-ships,1
painting::Artists2/Georges Braque/Yellow Seacoast 1906.jpg,boats-and-ships,1
painting::Artists2/Georges Braque/The Harbor 1906.jpg,boats-and-ships,1
painting::Artists2/Georges Braque/The Estaque 1906.jpg,boats-and-ships,1
painting::Artists2/Georges Braque/Port Of Antwerp 1906.jpg,boats-and-ships,1
painting::Artists2/Georges Braque/Ship At Le Havre 1905.jpg,boats-and-ships,1
painting::Artists2/Georges Braque/Antwerp Harbor 1905.jpg,boats-and-ships,1
painting::Artists2/Pablo Picasso/Minotaur Is Wounded 1937.jpg,boats-and-ships,1
painting::Artists2/Pablo Picasso/Untitled 1939 2.jpg,boats-and-ships,1
painting::Artists2/Pablo Picasso/Mediterranean Landscape 1952.jpg,boats-and-ships,1
painting::Artists2/Pablo Picasso/A Boat On The Canal 1905.jpg,boats-and-ships,1
painting::Artists2/Pablo Picasso/Mother And Son On The Shore 1902.jpg,boats-and-ships,1
painting::Artists2/Pablo Picasso/View Of The Port Of Valencia.jpg,boats-and-ships,1
painting::Artists2/Pablo Picasso/Alicante View Of Boats.jpg,boats-and-ships,1
painting::Artists2/Fernand Leger/The Tug.jpg,boats-and-ships,1
painting::Artists2/Fernand Leger/Transport Forces 1937.jpg,boats-and-ships,1
painting::Artists2/Fernand Leger/The Great Tug 1923.jpg,boats-and-ships,1
painting::Artists2/Fernand Leger/The Large Tug Boat 1923.jpg,boats-and-ships,1
painting::Artists2/Olexandr Archipenko/Two Nude Female Figures Seated And Bending.jpg,male-nude,1
painting::Artists2/Olexandr Archipenko/Nude Female Figure Shown From The Back.jpg,male-nude,1
painting::Artists2/Olexandr Archipenko/Group Of Nude Figures.jpg,male-nude,1
painting::Artists2/Pablo Picasso/The Abduction 1920.jpg,male-nude,1
painting::Artists2/Pablo Picasso/Man And Woman 1958.jpg,male-nude,1
painting::Artists2/Pablo Picasso/Seated Man Playing Flute 1967.jpg,male-nude,1
painting::Artists2/Pablo Picasso/Naked Man And Woman 1967.jpg,male-nude,1
painting::Artists2/Pablo Picasso/Man With Lamb Man Eating Watermelon And Flutist 1967.jpg,male-nude,1
painting::Artists2/Pablo Picasso/The Aubade 1965.jpg,male-nude,1
painting::Artists2/Pablo Picasso/Untitled 1971 2.jpg,male-nude,1
painting::Artists2/Pablo Picasso/Man And Woman 1971.jpg,male-nude,1
painting::Artists2/Pablo Picasso/Embrace 1971.jpg,male-nude,1
painting::Artists2/Pablo Picasso/Man And Woman On The Beach 1956.jpg,male-nude,1
painting::Artists2/Pablo Picasso/Untitled 1938 1.jpg,male-nude,1
painting::Artists2/Pablo Picasso/Untitled 1938.jpg,male-nude,1
painting::Artists2/Pablo Picasso/The Sculptor And His Statue 1933.jpg,male-nude,1
painting::Artists2/Pablo Picasso/Silenus Dancing In Company 1933.jpg,male-nude,1
painting::Artists2/Pablo Picasso/Bacchic Scene With Minotaur 1933.jpg,male-nude,1
painting::Artists2/Pablo Picasso/Man And Woman 1927.jpg,male-nude,1
painting::Artists2/Pablo Picasso/Two Bathers 1921.jpg,male-nude,1
painting::Artists2/Pablo Picasso/The Fighters 1921.jpg,male-nude,1
painting::Artists2/Pablo Picasso/Friendship 1908.jpg,male-nude,1
painting::Artists2/Pablo Picasso/Two Brothers 1906.jpg,male-nude,1
painting::Artists2/Pablo Picasso/The Harem 1906.jpg,male-nude,1
painting::Artists2/Pablo Picasso/Teenagers 1906 1.jpg,male-nude,1
painting::Artists2/Pablo Picasso/Teenagers 1906.jpg,male-nude,1
painting::Artists2/Pablo Picasso/Nude Youth 1906.jpg,male-nude,1
painting::Artists2/Pablo Picasso/Portrait Of Nude Casagemas 1904.jpg,male-nude,1
painting::Artists2/Pablo Picasso/Lovers 1904.jpg,male-nude,1
painting::Artists2/Pablo Picasso/Blind Man And Girl 1904.jpg,male-nude,1
painting::Artists2/Pablo Picasso/Two Nudes And A Cat 1903.jpg,male-nude,1
painting::Artists2/Pablo Picasso/The Embrace 1903.jpg,male-nude,1
painting::Artists2/Pablo Picasso/Angel Fernandez De Soto With Woman.jpg,male-nude,1
painting::Artists2/Pablo Picasso/Man And Woman 1902.jpg,male-nude,1
painting::Artists2/Pablo Picasso/A Parody Of Manet S Olympia With Junyer And Picasso.jpg,male-nude,1
painting::Artists2/Pablo Picasso/Academical Study.jpg,male-nude,1
painting::Artists2/Roger De La Fresnaye/Castor And Pollux 1922.jpg,Greek-and-Roman-Mythology,1
painting::Artists2/Pablo Picasso/Blind Minotaur Is Guided By Girl 1934 2.jpg,Greek-and-Roman-Mythology,1
painting::Artists2/Pablo Picasso/Blind Minotaur Is Guided By Girl Through The Night 1934.jpg,Greek-and-Roman-Mythology,1
painting::Artists2/Pablo Picasso/Blind Minotaur Is Guided By Girl 1934 1.jpg,Greek-and-Roman-Mythology,1
painting::Artists2/Pablo Picasso/Blind Minotaur Is Guided By Girl 1934.jpg,Greek-and-Roman-Mythology,1
painting::Artists2/Pablo Picasso/Minotaur Is Wounded 1937.jpg,Greek-and-Roman-Mythology,1
painting::Artists2/Pablo Picasso/The Fall Of Icarus.jpg,Greek-and-Roman-Mythology,1
painting::Artists2/Pablo Picasso/Danae 1962.jpg,Greek-and-Roman-Mythology,1
painting::Artists2/Pablo Picasso/Dance Of Fauns 1957.jpg,Greek-and-Roman-Mythology,1
painting::Artists2/Pablo Picasso/Head Of Faun 1949.jpg,Greek-and-Roman-Mythology,1
painting::Artists2/Pablo Picasso/Minotaur Transports A Mare And Foal.jpg,Greek-and-Roman-Mythology,1
painting::Artists2/Pablo Picasso/Minotaur With Dead Horse In Front Of A Cave Facing A Girl In Veil 1936.jpg,Greek-and-Roman-Mythology,1
painting::Artists2/Pablo Picasso/Minotaur Is Wounded Horse And Personages 1936.jpg,Greek-and-Roman-Mythology,1
painting::Artists2/Pablo Picasso/The Minotauromachie 1935.jpg,Greek-and-Roman-Mythology,1
painting::Artists2/Pablo Picasso/Minotaur Drinker And Women.jpg,Greek-and-Roman-Mythology,1
painting::Artists2/Pablo Picasso/Minotaur Caressing A Sleeping Woman.jpg,Greek-and-Roman-Mythology,1
painting::Artists2/Pablo Picasso/Minotaur Caressing A Woman.jpg,Greek-and-Roman-Mythology,1
painting::Artists2/Pablo Picasso/Minotaur Attacking An Amazone.jpg,Greek-and-Roman-Mythology,1
painting::Artists2/Pablo Picasso/Minotaur And Woman Behind A Curtain.jpg,Greek-and-Roman-Mythology,1
painting::Artists2/Pablo Picasso/Model For The Cover Of Minotaur 1933.jpg,Greek-and-Roman-Mythology,1
painting::Artists2/Pablo Picasso/Silenus Dancing In Company 1933.jpg,Greek-and-Roman-Mythology,1
painting::Artists2/Pablo Picasso/Minotaur Is Wounded 1933 1.jpg,Greek-and-Roman-Mythology,1
painting::Artists2/Pablo Picasso/Minotaur Is Wounded 1933.jpg,Greek-and-Roman-Mythology,1
painting::Artists2/Pablo Picasso/Minotaur Is Dying 1933.jpg,Greek-and-Roman-Mythology,1
painting::Artists2/Pablo Picasso/Marie Therese As Vestal Ensuring The Minotaur Asleep 1933.jpg,Greek-and-Roman-Mythology,1
painting::Artists2/Pablo Picasso/Abduction Nessus And Deianeira 1920 1.jpg,Greek-and-Roman-Mythology,1
painting::Artists2/Pablo Picasso/Abduction Nessus And Deianeira 1920.jpg,Greek-and-Roman-Mythology,1
painting::Artists2/Pablo Picasso/Venus And Cupid 1905.jpg,Greek-and-Roman-Mythology,1
painting::Artists2/Roger De La Fresnaye/Study For Le Pierrot 1921.jpg,allegories-and-symbols,1
painting::Artists2/Roger De La Fresnaye/Married Life 1913.jpg,allegories-and-symbols,1
painting::Artists2/Georges Braque/Bird In The Foliage 1961.jpg,allegories-and-symbols,1
painting::Artists2/Georges Braque/Resurrection Of The Bird 1959.jpg,allegories-and-symbols,1
painting::Artists2/Georges Braque/Bird Returning To It S Nest 1956.jpg,allegories-and-symbols,1
painting::Artists2/Georges Braque/The Studio Viii 1954.jpg,allegories-and-symbols,1
painting::Artists2/Georges Braque/A Landscape Drawn Into Squares.jpg,allegories-and-symbols,1
painting::Artists2/Georges Braque/The Studio Vi 1951.jpg,allegories-and-symbols,1
painting::Artists2/Georges Braque/The Studio Iv 1950.jpg,allegories-and-symbols,1
painting::Artists2/Georges Braque/The Studio V 1949.jpg,allegories-and-symbols,1
painting::Artists2/Georges Braque/Helios V Blue Violet 1948.jpg,allegories-and-symbols,1
painting::Artists2/Georges Braque/Violin Melodie 1914.jpg,allegories-and-symbols,1
painting::Artists2/Georges Braque/The Violin Valse 1913.jpg,allegories-and-symbols,1
painting::Artists2/Georges Braque/Guitar Program Statue D Epouvante 1913.jpg,allegories-and-symbols,1
painting::Artists2/Georges Braque/Violin Mozart Kubelick 1912.jpg,allegories-and-symbols,1
painting::Artists2/Georges Braque/The Clarinet Valse 1912.jpg,allegories-and-symbols,1
painting::Artists2/Georges Braque/Still Life Bach 1912.jpg,allegories-and-symbols,1
painting::Artists2/Pablo Picasso/The Shell Saint Jacques Our Future Is In The Air 1912.jpg,allegories-and-symbols,1
painting::Artists2/Pablo Picasso/Studio 1920.jpg,allegories-and-symbols,1
painting::Artists2/Pablo Picasso/Kallan 1923.jpg,allegories-and-symbols,1
painting::Artists2/Pablo Picasso/Crucifixion Study 1930.jpg,allegories-and-symbols,1
painting::Artists2/Pablo Picasso/Crucifixion 1930.jpg,allegories-and-symbols,1
painting::Artists2/Pablo Picasso/Portrait Of Paul Éluard 1937.jpg,allegories-and-symbols,1
painting::Artists2/Pablo Picasso/Portrait Of Lee Miller As Arlesienne 1937.jpg,allegories-and-symbols,1
painting::Artists2/Pablo Picasso/Dream And Lie Of Franco 1937.jpg,allegories-and-symbols,1
painting::Artists2/Pablo Picasso/Dream And Lie Of Franco 1937 1.jpg,allegories-and-symbols,1
painting::Artists2/Pablo Picasso/Night Fishing At Antibes 1939.jpg,allegories-and-symbols,1
painting::Artists2/Pablo Picasso/The Bird Cage.jpg,allegories-and-symbols,1
painting::Artists2/Pablo Picasso/The Buffet Of Catalan 1943.jpg,allegories-and-symbols,1
painting::Artists2/Pablo Picasso/Head Of Woman 1943.jpg,allegories-and-symbols,1
painting::Artists2/Pablo Picasso/The Shadow 1953.jpg,allegories-and-symbols,1
painting::Artists2/Pablo Picasso/Mother And Child 1953.jpg,allegories-and-symbols,1
painting::Artists2/Pablo Picasso/The Abduction Of Sabines 1963.jpg,allegories-and-symbols,1
painting::Artists2/Pablo Picasso/An Artist 1963.jpg,allegories-and-symbols,1
painting::Artists2/Pablo Picasso/The Luncheon On The Grass 1962.jpg,allegories-and-symbols,1
painting::Artists2/Pablo Picasso/The Abduction Of Sabines 1962 1.jpg,allegories-and-symbols,1
painting::Artists2/Pablo Picasso/The Abduction Of Sabines 1962.jpg,allegories-and-symbols,1
painting::Artists2/Pablo Picasso/Luncheon On The Grass 1961.jpg,allegories-and-symbols,1
painting::Artists2/Pablo Picasso/The Luncheon On The Grass 1961.jpg,allegories-and-symbols,1
painting::Artists2/Pablo Picasso/Ulysses And Sirens 1946.jpg,allegories-and-symbols,1
painting::Artists2/Pablo Picasso/Lust For Life Pastorale 1946.jpg,allegories-and-symbols,1
painting::Artists2/Pablo Picasso/The Mass Grave.jpg,allegories-and-symbols,1
painting::Artists2/Pablo Picasso/The Serenade 1942.jpg,allegories-and-symbols,1
painting::Artists2/Pablo Picasso/Woman Sitting In An Armchair 1941 1.jpg,allegories-and-symbols,1
painting::Artists2/Pablo Picasso/Untitled 1938 1.jpg,allegories-and-symbols,1
painting::Artists2/Pablo Picasso/Untitled 1938.jpg,allegories-and-symbols,1
painting::Artists2/Pablo Picasso/Untitled 1936 8.jpg,allegories-and-symbols,1
painting::Artists2/Pablo Picasso/The Remains Of Minotaur In A Harlequin Costume 1936.jpg,allegories-and-symbols,1
painting::Artists2/Pablo Picasso/Faun Horse And Bird 1936.jpg,allegories-and-symbols,1
painting::Artists2/Pablo Picasso/The Sculptor And His Statue 1933.jpg,allegories-and-symbols,1
painting::Artists2/Pablo Picasso/The Rescue 1932.jpg,allegories-and-symbols,1
painting::Artists2/Pablo Picasso/Young Girl Throwing A Rock 1931.jpg,allegories-and-symbols,1
painting::Artists2/Pablo Picasso/The Studio 1928.jpg,allegories-and-symbols,1
painting::Artists2/Pablo Picasso/The Sculpture 1925.jpg,allegories-and-symbols,1
painting::Artists2/Pablo Picasso/The Kiss 1925.jpg,allegories-and-symbols,1
painting::Artists2/Pablo Picasso/Plaster Head And Arm 1925.jpg,allegories-and-symbols,1
painting::Artists2/Pablo Picasso/Musicians With Masks 1921 1.jpg,allegories-and-symbols,1
painting::Artists2/Pablo Picasso/Musicians With Masks 1921.jpg,allegories-and-symbols,1
painting::Artists2/Pablo Picasso/Birds Of A Feather 1920.jpg,allegories-and-symbols,1
painting::Artists2/Pablo Picasso/Lovers 1919.jpg,allegories-and-symbols,1
painting::Artists2/Pablo Picasso/Cubist Person 1917.jpg,allegories-and-symbols,1
painting::Artists2/Pablo Picasso/A Glass Of Absinthe 1914.jpg,allegories-and-symbols,1
painting::Artists2/Pablo Picasso/Our Futures Is In The Air 1912.jpg,allegories-and-symbols,1
painting::Artists2/Pablo Picasso/Poet 1911.jpg,allegories-and-symbols,1
painting::Artists2/Pablo Picasso/Queen Isabella 1908.jpg,allegories-and-symbols,1
painting::Artists2/Pablo Picasso/The Harem 1906.jpg,allegories-and-symbols,1
painting::Artists2/Pablo Picasso/Salome 1905.jpg,allegories-and-symbols,1
painting::Artists2/Pablo Picasso/Madonna With Garland 1904.jpg,allegories-and-symbols,1
painting::Artists2/Pablo Picasso/Blind Man And Girl 1904.jpg,allegories-and-symbols,1
painting::Artists2/Pablo Picasso/Soler Family 1903.jpg,allegories-and-symbols,1
painting::Artists2/Pablo Picasso/Life 1903.jpg,allegories-and-symbols,1
painting::Artists2/Pablo Picasso/Evocation The Burial Of Casagemas 1901.jpg,allegories-and-symbols,1
painting::Artists2/Pablo Picasso/Child With Dove 1901.jpg,allegories-and-symbols,1
painting::Artists2/Pablo Picasso/Sabartes As Decadent Poet.jpg,allegories-and-symbols,1
painting::Artists2/Roger De La Fresnaye/Diabolo.jpg,books-and-letters,1
painting::Artists2/Georges Braque/Still Life With Red Tablecloth 1934.jpg,books-and-letters,1
painting::Artists2/Georges Braque/The Round Table 1929.jpg,books-and-letters,1
painting::Artists2/Georges Braque/The Pedestal 1921.jpg,books-and-letters,1
painting::Artists2/Georges Braque/Not_Detected_193673.jpg,books-and-letters,1
painting::Artists2/Georges Braque/The Musician S Table 1913.jpg,books-and-letters,1
painting::Artists2/Pablo Picasso/Crane Book And Oil Lamp 1946.jpg,books-and-letters,1
painting::Artists2/Pablo Picasso/Still Life With A Bull S Head Book And Candle Range 1938.jpg,books-and-letters,1
painting::Artists2/Fernand Leger/Woman With A Book 1923.jpg,books-and-letters,1
painting::Artists2/Fernand Leger/Still Life 1918.jpg,books-and-letters,1
painting::Artists2/Roger De La Fresnaye/The Conquest Of The Air 1913.jpg,conversations,1
painting::Artists2/Pablo Picasso/Contemplating People 1939.jpg,conversations,1
painting::Artists2/Pablo Picasso/Untitled 1970 2.jpg,conversations,1
painting::Artists2/Pablo Picasso/Untitled 1968.jpg,conversations,1
painting::Artists2/Pablo Picasso/The Luncheon On The Grass 1962.jpg,conversations,1
painting::Artists2/Pablo Picasso/Luncheon On The Grass 1961.jpg,conversations,1
painting::Artists2/Pablo Picasso/The Luncheon On The Grass 1961.jpg,conversations,1
painting::Artists2/Pablo Picasso/The Three Dutchwoman 1905.jpg,conversations,1
