author_name	painting_name	image_url	Genre	Style	Nationality	Painting School	Art Movement	Field	Date	Media	Tag	Period	Theme	Path	ColorTagsHex	ColorTagsPct	ColorBinIds
Ivan Aivazovsky	Ships At The Feodosiya Raid 1897	https://uploads1.wikiart.org/images/ivan-aivazovsky/ships-at-the-feodosiya-raid-1897.jpg!Large.jpg	marina	Romanticism	Russian,Armenian	Cimmerian Art School	Romanticism	painting,drawing	1897		sunrise-and-sunset,boats-and-ships,seas-and-oceans,Crimea,mountains			Artists2/Ivan Aivazovsky/Ships At The Feodosiya Raid 1897.jpg	#807040,#d4ba6a,#407080,#7b806b,#6b807b,#807b6b,#6b7b80,#d4a824	0.1885,0.1590,0.1318,0.0861,0.0723,0.0719,0.0525,0.0416	13,14,58,19,46,10,55,17
Ivan Aivazovsky	Ship Twelve Apostles 1897	https://uploads3.wikiart.org/images/ivan-aivazovsky/ship-twelve-apostles-1897.jpg!Large.jpg	marina	Romanticism	Russian,Armenian	Cimmerian Art School	Romanticism	painting,drawing	1897		boats-and-ships,seas-and-oceans			Artists2/Ivan Aivazovsky/Ship Twelve Apostles 1897.jpg	#cbd4b1,#b1d4cb,#bad4b1,#b1d4ba,#d4cbb1,#1a2a15,#252a15,#7b806b,#d4bab1,#70806b,#b1cbd4	0.1137,0.1068,0.0843,0.0798,0.0773,0.0623,0.0621,0.0607,0.0470,0.0432,0.0421	20,47,29,38,11,30,21,19,2,28,56
Ivan Aivazovsky	Ox Cart Crossing A Flooded Plain 1897	https://uploads6.wikiart.org/images/ivan-aivazovsky/ox-cart-crossing-a-flooded-plain-1897.jpg!Large.jpg	marina	Romanticism	Russian,Armenian	Cimmerian Art School	Romanticism	painting,drawing	1897	oil,canvas	countryside,fields-and-plains			Artists2/Ivan Aivazovsky/Ox Cart Crossing A Flooded Plain 1897.jpg	#bab1d4,#25232a,#856ad4,#cbb1d4,#d4bab1,#d4cbb1,#1a152a,#504080	0.3127,0.0911,0.0729,0.0595,0.0545,0.0501,0.0412,0.0401	74,72,77,83,2,11,75,76
Ivan Aivazovsky	Night Tragedy In The Sea Of Marmara 1897	https://uploads0.wikiart.org/images/ivan-aivazovsky/night-tragedy-in-the-sea-of-marmara-1897.jpg!Large.jpg	marina	Romanticism	Russian,Armenian	Cimmerian Art School	Romanticism	painting,drawing	1897		boats-and-ships,seas-and-oceans,twilight-and-night,battles-and-wars			Artists2/Ivan Aivazovsky/Night Tragedy In The Sea Of Marmara 1897.jpg	#252a23,#232a25,#15252a,#2a2823,#232a28,#23282a,#bad4b1	0.1736,0.1182,0.0852,0.0519,0.0503,0.0422,0.0414	27,36,57,9,45,54,29
Ivan Aivazovsky	Gunboat Off Crete 1897	https://uploads0.wikiart.org/images/ivan-aivazovsky/gunboat-off-crete-1897.jpg!Large.jpg	marina	Romanticism	Russian,Armenian	Cimmerian Art School	Romanticism	painting,drawing	1897	oil,canvas	boats-and-ships,seas-and-oceans,mountains			Artists2/Ivan Aivazovsky/Gunboat Off Crete 1897.jpg	#d4bab1,#80706b,#806b7b,#151a2a,#d4cbb1	0.3627,0.0840,0.0563,0.0450,0.0411	2,1,91,66,11
Ivan Aivazovsky	Napoleon On Island Of St Helen 1897	https://uploads4.wikiart.org/images/ivan-aivazovsky/napoleon-on-island-of-st-helen-1897.jpg!Large.jpg	marina	Romanticism	Russian,Armenian	Cimmerian Art School	Romanticism	painting,drawing	1897	oil,canvas	famous-people,seas-and-oceans,mountains			Artists2/Ivan Aivazovsky/Napoleon On Island Of St Helen 1897.jpg	#6a85d4,#d4cbb1,#6abad4,#b1bad4,#6b7080,#407080,#6b7b80	0.1909,0.1870,0.1666,0.0603,0.0565,0.0444,0.0423	68,11,59,65,64,58,55
Ivan Aivazovsky	Downpour In Sudak 1897	https://uploads0.wikiart.org/images/ivan-aivazovsky/downpour-in-sudak-1897.jpg!Large.jpg	marina	Romanticism	Russian,Armenian	Cimmerian Art School	Romanticism	painting,drawing	1897		seas-and-oceans,rain-and-fog,Crimea			Artists2/Ivan Aivazovsky/Downpour In Sudak 1897.jpg	#232a28,#152a25,#6b8070,#408050,#23282a,#232a25	0.2002,0.1706,0.0894,0.0482,0.0439,0.0413	45,48,37,40,54,36
Ivan Aivazovsky	Dejection Of Noah From Mountain Ararat 1897	https://uploads3.wikiart.org/images/ivan-aivazovsky/dejection-of-noah-from-mountain-ararat-1897.jpg!Large.jpg	marina	Romanticism	Russian,Armenian	Cimmerian Art School	Romanticism	painting,drawing	1897		Christianity,Noah,Mount-Ararat			Artists2/Ivan Aivazovsky/Dejection Of Noah From Mountain Ararat 1897.jpg	#d4bab1,#b1d4cb,#b1cbd4	0.7019,0.0500,0.0489	2,47,56
Ivan Aivazovsky	Crete 1897	https://uploads6.wikiart.org/images/ivan-aivazovsky/crete-1897.jpg!Large.jpg	marina	Romanticism	Russian,Armenian	Cimmerian Art School	Romanticism	painting,drawing	1897		seas-and-oceans,mountains			Artists2/Ivan Aivazovsky/Crete 1897.jpg	#cbd4b1,#d4cbb1,#bad4b1,#b1cbd4,#b1d4ba,#b1d4cb,#6b807b,#252a23,#232a25	0.1651,0.1373,0.0728,0.0566,0.0548,0.0499,0.0438,0.0424,0.0417	20,11,29,56,38,47,46,27,36
Ivan Aivazovsky	Ship In A Storm 1896	https://uploads7.wikiart.org/images/ivan-aivazovsky/ship-in-a-storm-1896.jpg!Large.jpg	marina	Romanticism	Russian,Armenian	Cimmerian Art School	Romanticism	painting,drawing	1896		storm-and-tempest,boats-and-ships,seas-and-oceans			Artists2/Ivan Aivazovsky/Ship In A Storm 1896.jpg	#d4bab1,#708040,#cbd4b1,#80706b,#bad4b1,#7b806b,#d4cbb1,#807040	0.2480,0.1121,0.0666,0.0650,0.0570,0.0568,0.0484,0.0402	2,22,20,1,29,19,11,13
Ivan Aivazovsky	Seascape 2	https://uploads6.wikiart.org/images/ivan-aivazovsky/seascape-2.jpg!Large.jpg	marina	Romanticism	Russian,Armenian	Cimmerian Art School	Romanticism	painting,drawing			boats-and-ships,seas-and-oceans,mountains			Artists2/Ivan Aivazovsky/Seascape 2.jpg	#d4bab1,#706b80,#7b6b80,#6b7080,#d4b1ba,#d4b1cb	0.4051,0.1043,0.0934,0.0763,0.0567,0.0476	2,73,82,64,101,92
Ivan Aivazovsky	Seascape 1	https://uploads6.wikiart.org/images/ivan-aivazovsky/seascape-1.jpg!Large.jpg	marina	Romanticism	Russian,Armenian	Cimmerian Art School	Romanticism	painting,drawing		oil,canvas	sunrise-and-sunset,boats-and-ships,seas-and-oceans,mountains			Artists2/Ivan Aivazovsky/Seascape 1.jpg	#d4cbb1,#d4bab1,#6b7080,#d4856a,#706b80	0.2251,0.1702,0.0881,0.0577,0.0444	11,2,64,5,73
Ivan Aivazovsky	Sea Sunny Day	https://uploads0.wikiart.org/images/ivan-aivazovsky/sea-sunny-day.jpg!Large.jpg	marina	Romanticism	Russian,Armenian	Cimmerian Art School	Romanticism	painting,drawing			boats-and-ships,seas-and-oceans			Artists2/Ivan Aivazovsky/Sea Sunny Day.jpg	#b1cbd4,#b1bad4,#cbd4b1,#6b7b80,#15252a,#b1d4cb,#6b807b	0.2132,0.0953,0.0873,0.0721,0.0627,0.0463,0.0421	56,65,20,55,57,47,46
Ivan Aivazovsky	Sea With A Ship	https://uploads2.wikiart.org/images/ivan-aivazovsky/sea-with-a-ship.jpg!Large.jpg	marina	Romanticism	Russian,Armenian	Cimmerian Art School	Romanticism	painting,drawing			boats-and-ships,seas-and-oceans			Artists2/Ivan Aivazovsky/Sea With A Ship.jpg	#6b7b80,#80706b,#407080,#807b6b,#6b807b,#15252a,#d4bab1	0.2269,0.2253,0.1151,0.1117,0.0468,0.0467,0.0414	55,1,58,10,46,57,2
Ivan Aivazovsky	Sea View	https://uploads4.wikiart.org/images/ivan-aivazovsky/sea-view.jpg!Large.jpg	marina	Romanticism	Russian,Armenian	Cimmerian Art School	Romanticism	painting,drawing			boats-and-ships,seas-and-oceans			Artists2/Ivan Aivazovsky/Sea View.jpg	#805040,#80706b,#d4856a,#2a2523,#2a1a15	0.5109,0.1234,0.1088,0.0730,0.0647	4,1,5,0,3
Ivan Aivazovsky	Sea At Night 2	https://uploads1.wikiart.org/images/ivan-aivazovsky/sea-at-night-2.jpg!Large.jpg	marina	Romanticism	Russian,Armenian	Cimmerian Art School	Romanticism	painting,drawing			sun-and-moon,boats-and-ships,seas-and-oceans,twilight-and-night			Artists2/Ivan Aivazovsky/Sea At Night 2.jpg	#405080,#6b7080,#163180,#407080,#07102a,#6b7b80,#07212a,#15252a	0.2302,0.1156,0.0843,0.0830,0.0687,0.0603,0.0428,0.0421	67,64,70,58,69,55,60,57
Ivan Aivazovsky	Sea At Night 1	https://uploads1.wikiart.org/images/ivan-aivazovsky/sea-at-night-1.jpg!Large.jpg	marina	Romanticism	Russian,Armenian	Cimmerian Art School	Romanticism	painting,drawing			boats-and-ships,seas-and-oceans,twilight-and-night			Artists2/Ivan Aivazovsky/Sea At Night 1.jpg	#807040,#807b6b,#805040,#2a2823,#2a2523,#80706b,#d4ba6a	0.3728,0.1886,0.1159,0.0943,0.0557,0.0549,0.0454	13,10,4,9,0,1,14
Ivan Aivazovsky	Sea At Night	https://uploads8.wikiart.org/images/ivan-aivazovsky/sea-at-night.jpg!Large.jpg	marina	Romanticism	Russian,Armenian	Cimmerian Art School	Romanticism	painting,drawing			sun-and-moon,boats-and-ships,seas-and-oceans,twilight-and-night			Artists2/Ivan Aivazovsky/Sea At Night.jpg	#6b807b,#15252a,#6b7b80,#6b8070,#232a28,#152a25,#7b806b,#70806b	0.4675,0.0840,0.0698,0.0657,0.0530,0.0496,0.0473,0.0411	46,57,55,37,45,48,19,28
Ivan Aivazovsky	Sea 4	https://uploads1.wikiart.org/images/ivan-aivazovsky/sea-4.jpg!Large.jpg	marina	Romanticism	Russian,Armenian	Cimmerian Art School	Romanticism	painting,drawing			boats-and-ships,seas-and-oceans			Artists2/Ivan Aivazovsky/Sea 4.jpg	#6b7080,#d4cbb1,#807b6b,#6b7b80,#d4bab1	0.2963,0.1636,0.1319,0.1288,0.0542	64,11,10,55,2
Ivan Aivazovsky	Sea 3	https://uploads1.wikiart.org/images/ivan-aivazovsky/sea-3.jpg!Large.jpg	marina	Romanticism	Russian,Armenian	Cimmerian Art School	Romanticism	painting,drawing			boats-and-ships,seas-and-oceans			Artists2/Ivan Aivazovsky/Sea 3.jpg	#bad4b1,#b1cbd4,#b1d4cb,#b1d4ba,#6b8070,#6b7b80,#6b807b,#cbd4b1,#405080	0.2219,0.1419,0.0818,0.0719,0.0581,0.0564,0.0515,0.0499,0.0445	29,56,47,38,37,55,46,20,67
Ivan Aivazovsky	Sea 2	https://uploads1.wikiart.org/images/ivan-aivazovsky/sea-2.jpg!Large.jpg	marina	Romanticism	Russian,Armenian	Cimmerian Art School	Romanticism	painting,drawing			boats-and-ships,seas-and-oceans,mountains			Artists2/Ivan Aivazovsky/Sea 2.jpg	#d4bab1,#80706b,#6b7080,#807b6b,#407080,#d4cbb1,#706b80	0.1986,0.1328,0.0947,0.0934,0.0859,0.0741,0.0606	2,1,64,10,58,11,73
Ivan Aivazovsky	Sea 1	https://uploads1.wikiart.org/images/ivan-aivazovsky/sea-1.jpg!Large.jpg	marina	Romanticism	Russian,Armenian	Cimmerian Art School	Romanticism	painting,drawing			boats-and-ships,seas-and-oceans,mountains			Artists2/Ivan Aivazovsky/Sea 1.jpg	#807b6b,#d4cbb1,#6b7080,#807040,#706b80,#7b806b	0.3288,0.2493,0.0765,0.0726,0.0631,0.0497	10,11,64,13,73,19
Ivan Aivazovsky	Sea	https://uploads8.wikiart.org/images/ivan-aivazovsky/sea.jpg!Large.jpg	marina	Romanticism	Russian,Armenian	Cimmerian Art School	Romanticism	painting,drawing			boats-and-ships,seas-and-oceans			Artists2/Ivan Aivazovsky/Sea.jpg	#807b6b,#d4cbb1,#15252a,#23252a,#80706b,#23282a,#151a2a,#2a2823,#d4ba6a,#152a25	0.2682,0.1165,0.0711,0.0694,0.0565,0.0521,0.0471,0.0455,0.0435,0.0432	10,11,57,63,1,54,66,9,14,48
Ivan Aivazovsky	Sand Pebbles	https://uploads8.wikiart.org/images/ivan-aivazovsky/sand-pebbles.jpg!Large.jpg	marina	Romanticism	Russian,Armenian	Cimmerian Art School	Romanticism	painting,drawing			boats-and-ships,seas-and-oceans			Artists2/Ivan Aivazovsky/Sand Pebbles.jpg	#d4ba6a,#807b6b,#807040,#d4cbb1,#805040,#d4856a	0.3313,0.1830,0.1813,0.1346,0.1002,0.0436	14,10,13,11,4,5
Ivan Aivazovsky	Sailing Ship	https://uploads8.wikiart.org/images/ivan-aivazovsky/sailing-ship.jpg!Large.jpg	marina	Romanticism	Russian,Armenian	Cimmerian Art School	Romanticism	painting,drawing			boats-and-ships,seas-and-oceans			Artists2/Ivan Aivazovsky/Sailing Ship.jpg	#cbd4b1,#d4cbb1,#6b807b,#d4bab1,#152a25,#6b8070,#bad4b1,#6b7b80	0.2303,0.1186,0.0943,0.0815,0.0596,0.0518,0.0497,0.0490	20,11,46,2,48,37,29,55
Ivan Aivazovsky	Rush	https://uploads0.wikiart.org/images/ivan-aivazovsky/rush.jpg!Large.jpg	marina	Romanticism	Russian,Armenian	Cimmerian Art School	Romanticism	painting,drawing			boats-and-ships,seas-and-oceans,mountains			Artists2/Ivan Aivazovsky/Rush.jpg	#6b7080,#807b6b,#cbd4b1,#80706b,#d4cbb1,#807040	0.2152,0.1692,0.1468,0.0647,0.0460,0.0413	64,10,20,1,11,13
Ivan Aivazovsky	Reval	https://uploads1.wikiart.org/images/ivan-aivazovsky/reval.jpg!Large.jpg	marina	Romanticism	Russian,Armenian	Cimmerian Art School	Romanticism	painting,drawing			houses-and-buildings,boats-and-ships,seas-and-oceans			Artists2/Ivan Aivazovsky/Reval.jpg	#d4bab1,#b1bad4,#d4ba6a,#d4b1ba,#d4cbb1,#bab1d4	0.2226,0.1683,0.0921,0.0537,0.0529,0.0489	2,65,14,101,11,74
Ivan Aivazovsky	Yalta The Mountains At Night	https://uploads6.wikiart.org/images/ivan-aivazovsky/yalta-the-mountains-at-night.jpg!Large.jpg	marina	Romanticism	Russian,Armenian	Cimmerian Art School	Romanticism	painting,drawing			sun-and-moon,boats-and-ships,seas-and-oceans,twilight-and-night,mountains,Crimean-Mountains			Artists2/Ivan Aivazovsky/Yalta The Mountains At Night.jpg	#23252a,#807b6b,#23282a,#2a2823,#151a2a,#282a23,#7b806b,#232a28	0.2180,0.1621,0.1489,0.0932,0.0889,0.0784,0.0438,0.0434	63,10,54,9,66,18,19,45
Ivan Aivazovsky	Windmill	https://uploads4.wikiart.org/images/ivan-aivazovsky/windmill.jpg!Large.jpg	marina	Romanticism	Russian,Armenian	Cimmerian Art School	Romanticism	painting,drawing			sun-and-moon,mills-and-windmills,twilight-and-night			Artists2/Ivan Aivazovsky/Windmill.jpg	#6b7b80,#15252a,#80706b,#6b7080,#23252a,#2a2325,#23282a,#6b807b,#407080	0.1592,0.1527,0.1002,0.0619,0.0598,0.0561,0.0464,0.0428,0.0421	55,57,1,64,63,99,54,46,58
Ivan Aivazovsky	View On Crimea	https://uploads1.wikiart.org/images/ivan-aivazovsky/view-on-crimea.jpg!Large.jpg	marina	Romanticism	Russian,Armenian	Cimmerian Art School	Romanticism	painting,drawing		oil,canvas	countryside,Crimea			Artists2/Ivan Aivazovsky/View On Crimea.jpg	#d4cbb1,#b1bad4,#b1cbd4,#805040,#cbd4b1,#d4ba6a,#803116,#2a1a15,#d4bab1	0.2536,0.1057,0.0940,0.0837,0.0573,0.0555,0.0500,0.0470,0.0432	11,65,56,4,20,14,7,3,2
Ivan Aivazovsky	View Of The Golden Horn	https://uploads1.wikiart.org/images/ivan-aivazovsky/view-of-the-golden-horn.jpg!Large.jpg	marina	Romanticism	Russian,Armenian	Cimmerian Art School	Romanticism	painting,drawing			boats-and-ships,seas-and-oceans,islands-and-bays,mountains			Artists2/Ivan Aivazovsky/View Of The Golden Horn.jpg	#d4ba6a,#d4cbb1,#d4856a,#cbd4b1,#232a25	0.1455,0.0957,0.0620,0.0532,0.0470	14,11,5,20,36
Ivan Aivazovsky	View Of Constantinople And The Bosporus	https://uploads8.wikiart.org/images/ivan-aivazovsky/view-of-constantinople-and-the-bosporus.jpg!Large.jpg	marina	Romanticism	Russian,Armenian	Cimmerian Art School	Romanticism	painting,drawing			sunrise-and-sunset,boats-and-ships,seas-and-oceans,moles-and-embankments			Artists2/Ivan Aivazovsky/View Of Constantinople And The Bosporus.jpg	#d4cbb1,#d4ba6a,#b1bad4,#d4856a,#805040	0.2536,0.2017,0.1234,0.0543,0.0509	11,14,65,5,4
Ivan Aivazovsky	Vesuvius	https://uploads4.wikiart.org/images/ivan-aivazovsky/vesuvius.jpg!Large.jpg	marina	Romanticism	Russian,Armenian	Cimmerian Art School	Romanticism	painting,drawing			seas-and-oceans,islands-and-bays,caves-and-volcanoes,mountains			Artists2/Ivan Aivazovsky/Vesuvius.jpg	#252a15,#282a23,#252a23,#807b6b,#80706b,#d4bab1,#6b807b,#6b8070,#232a25	0.1641,0.1597,0.0935,0.0750,0.0651,0.0643,0.0609,0.0594,0.0571	21,18,27,10,1,2,46,37,36
Ivan Aivazovsky	Venetian Night	https://uploads1.wikiart.org/images/ivan-aivazovsky/venetian-night.jpg!Large.jpg	marina	Romanticism	Russian,Armenian	Cimmerian Art School	Romanticism	painting,drawing			houses-and-buildings,boats-and-ships,seas-and-oceans,twilight-and-night,moles-and-embankments,palaces-and-mausoleums			Artists2/Ivan Aivazovsky/Venetian Night.jpg	#805040,#2a2523,#2a1a15,#d4856a,#2a2325	0.4545,0.1656,0.1351,0.0454,0.0414	4,0,3,5,99
Ivan Aivazovsky	The Shipwreck In A Stormy Sea	https://uploads7.wikiart.org/images/ivan-aivazovsky/the-shipwreck-in-a-stormy-sea.jpg!Large.jpg	marina	Romanticism	Russian,Armenian	Cimmerian Art School	Romanticism	painting,drawing			storm-and-tempest,boats-and-ships,seas-and-oceans			Artists2/Ivan Aivazovsky/The Shipwreck In A Stormy Sea.jpg	#6b7b80,#6b7080,#b1cbd4,#407080	0.6525,0.1304,0.0742,0.0560	55,64,56,58
Ivan Aivazovsky	The Shipwreck	https://uploads0.wikiart.org/images/ivan-aivazovsky/the-shipwreck.jpg!Large.jpg	marina	Romanticism	Russian,Armenian	Cimmerian Art School	Romanticism	painting,drawing			storm-and-tempest,boats-and-ships,seas-and-oceans			Artists2/Ivan Aivazovsky/The Shipwreck.jpg	#807b6b,#d4bab1,#807040,#80706b,#d4ba6a,#d4cbb1,#2a2823,#2a2515	0.2167,0.2136,0.1739,0.0920,0.0740,0.0520,0.0468,0.0431	10,2,13,1,14,11,9,12
Ivan Aivazovsky	The Rescue	https://uploads6.wikiart.org/images/ivan-aivazovsky/the-rescue.jpg!Large.jpg	marina	Romanticism	Russian,Armenian	Cimmerian Art School	Romanticism	painting,drawing		oil,canvas	storm-and-tempest,boats-and-ships,seas-and-oceans			Artists2/Ivan Aivazovsky/The Rescue.jpg	#805040,#2a1007,#d4856a,#803116	0.4545,0.2003,0.1522,0.1510	4,6,5,7
Ivan Aivazovsky	The Nice At Night	https://uploads4.wikiart.org/images/ivan-aivazovsky/the-nice-at-night.jpg!Large.jpg	marina	Romanticism	Russian,Armenian	Cimmerian Art School	Romanticism	painting,drawing		oil,canvas	sun-and-moon,seas-and-oceans,twilight-and-night,islands-and-bays			Artists2/Ivan Aivazovsky/The Nice At Night.jpg	#407080,#6b7b80,#23252a,#b1cbd4,#6b7080,#405080	0.3382,0.1507,0.1302,0.0867,0.0729,0.0674	58,55,63,56,64,67
Ivan Aivazovsky	The Caucasus	https://uploads8.wikiart.org/images/ivan-aivazovsky/the-caucasus.jpg!Large.jpg	marina	Romanticism	Russian,Armenian	Cimmerian Art School	Romanticism	painting,drawing		oil,canvas	Caucasus Mountains,mountains			Artists2/Ivan Aivazovsky/The Caucasus.jpg	#706b80,#d4cbb1,#504080,#405080,#7b6b80,#cbd4b1	0.2497,0.1486,0.1306,0.0789,0.0649,0.0598	73,11,76,67,82,20
Ivan Aivazovsky	The Black Sea At Night	https://uploads0.wikiart.org/images/ivan-aivazovsky/the-black-sea-at-night.jpg!Large.jpg	marina	Romanticism	Russian,Armenian	Cimmerian Art School	Romanticism	painting,drawing			boats-and-ships,seas-and-oceans,twilight-and-night			Artists2/Ivan Aivazovsky/The Black Sea At Night.jpg	#b1d4ba,#bad4b1,#7b806b,#b1d4cb,#807040,#70806b,#cbd4b1,#6b7080,#6b8070	0.2096,0.1193,0.0897,0.0805,0.0723,0.0511,0.0418,0.0409,0.0401	38,29,19,47,13,28,20,64,37
Ivan Aivazovsky	Sunset Mill	https://uploads7.wikiart.org/images/ivan-aivazovsky/sunset-mill.jpg!Large.jpg	marina	Romanticism	Russian,Armenian	Cimmerian Art School	Romanticism	painting,drawing			sunrise-and-sunset,mills-and-windmills,fields-and-plains			Artists2/Ivan Aivazovsky/Sunset Mill.jpg	#d45124,#807040,#803116,#708040,#7b806b,#d4a824,#805040,#2a1007,#d4ba6a,#d4856a	0.2027,0.1499,0.1097,0.0730,0.0692,0.0533,0.0501,0.0486,0.0485,0.0446	8,13,7,22,19,17,4,6,14,5
Ivan Aivazovsky	Sunrise On The Coast Of Yalta	https://uploads7.wikiart.org/images/ivan-aivazovsky/sunrise-on-the-coast-of-yalta.jpg!Large.jpg	marina	Romanticism	Russian,Armenian	Cimmerian Art School	Romanticism	painting,drawing			sunrise-and-sunset,seas-and-oceans,islands-and-bays,Yalta,Crimea,mountains			Artists2/Ivan Aivazovsky/Sunrise On The Coast Of Yalta.jpg	#807040,#d4ba6a,#807b6b,#2a2523,#d4856a	0.2534,0.2324,0.0899,0.0795,0.0642	13,14,10,0,5
Ivan Aivazovsky	Storm At Sea On A Moonlit Night	https://uploads0.wikiart.org/images/ivan-aivazovsky/storm-at-sea-on-a-moonlit-night.jpg!Large.jpg	marina	Romanticism	Russian,Armenian	Cimmerian Art School	Romanticism	painting,drawing			sun-and-moon,storm-and-tempest,boats-and-ships,seas-and-oceans,twilight-and-night			Artists2/Ivan Aivazovsky/Storm At Sea On A Moonlit Night.jpg	#151a2a,#6b7080,#405080,#80706b,#807b6b,#6b7b80	0.3836,0.1930,0.1034,0.0759,0.0501,0.0400	66,64,67,1,10,55
Ivan Aivazovsky	Ship	https://uploads0.wikiart.org/images/ivan-aivazovsky/ship.jpg!Large.jpg	marina	Romanticism	Russian,Armenian	Cimmerian Art School	Romanticism	painting,drawing			boats-and-ships,seas-and-oceans			Artists2/Ivan Aivazovsky/Ship.jpg	#cbd4b1,#d4cbb1,#bad4b1,#b1d4ba,#7b806b,#bad46a	0.1801,0.1769,0.1282,0.1071,0.0483,0.0435	20,11,29,38,19,23
Ivan Aivazovsky	Sevastopol	https://uploads6.wikiart.org/images/ivan-aivazovsky/sevastopol.jpg!Large.jpg	marina	Romanticism	Russian,Armenian	Cimmerian Art School	Romanticism	painting,drawing			houses-and-buildings,boats-and-ships,seas-and-oceans,Sevastopol,Crimea			Artists2/Ivan Aivazovsky/Sevastopol.jpg	#d4ba6a,#d4cbb1,#d4856a,#805040,#80706b	0.4811,0.1450,0.0806,0.0740,0.0425	14,11,5,4,1
Ivan Aivazovsky	Seascape 3	https://uploads6.wikiart.org/images/ivan-aivazovsky/seascape-3.jpg!Large.jpg	marina	Romanticism	Russian,Armenian	Cimmerian Art School	Romanticism	painting,drawing			sunrise-and-sunset,boats-and-ships,seas-and-oceans,mountains			Artists2/Ivan Aivazovsky/Seascape 3.jpg	#d4ba6a,#807040,#805040,#d4856a	0.6225,0.0769,0.0727,0.0519	14,13,4,5
Ivan Aivazovsky	Pushkin And Raevskaya In Gurzuf	https://uploads0.wikiart.org/images/ivan-aivazovsky/pushkin-and-raevskaya-in-gurzuf.jpg!Large.jpg	marina	Romanticism	Russian,Armenian	Cimmerian Art School	Romanticism	painting,drawing			famous-people,seas-and-oceans,Alexander-Pushkin,Crimea,walking,Crimean-Mountains			Artists2/Ivan Aivazovsky/Pushkin And Raevskaya In Gurzuf.jpg	#cbd4b1,#d4cbb1,#405080,#b1cbd4,#bad4b1,#6b7b80,#b1d4ba,#b1d4cb	0.2171,0.1338,0.0767,0.0751,0.0597,0.0430,0.0414,0.0410	20,11,67,56,29,55,38,47
Ivan Aivazovsky	Parade Of The Black Sea Fleet	https://uploads7.wikiart.org/images/ivan-aivazovsky/parade-of-the-black-sea-fleet.jpg!Large.jpg	marina	Romanticism	Russian,Armenian	Cimmerian Art School	Romanticism	painting,drawing		oil,canvas	boats-and-ships,seas-and-oceans			Artists2/Ivan Aivazovsky/Parade Of The Black Sea Fleet.jpg	#d4cbb1,#cbd4b1,#7b806b,#807b6b	0.2508,0.1660,0.1366,0.1243	11,20,19,10
Ivan Aivazovsky	Ox Train On The Steppe	https://uploads0.wikiart.org/images/ivan-aivazovsky/ox-train-on-the-steppe.jpg!Large.jpg	marina	Romanticism	Russian,Armenian	Cimmerian Art School	Romanticism	painting,drawing			animals,deserts-and-steppes,roads-and-vehicles,oxen			Artists2/Ivan Aivazovsky/Ox Train On The Steppe.jpg	#6b7b80,#6b7080,#d4bab1,#80706b,#807b6b,#d4cbb1,#7b806b	0.1895,0.1752,0.1341,0.0860,0.0607,0.0583,0.0413	55,64,2,1,10,11,19
Ivan Aivazovsky	On The Sea	https://uploads6.wikiart.org/images/ivan-aivazovsky/on-the-sea.jpg!Large.jpg	marina	Romanticism	Russian,Armenian	Cimmerian Art School	Romanticism	painting,drawing			boats-and-ships,seas-and-oceans,cliffs-and-rocks			Artists2/Ivan Aivazovsky/On The Sea.jpg	#80706b,#d4bab1,#706b80,#6b7080,#806b70,#806b7b	0.2650,0.2047,0.1575,0.1031,0.1025,0.0457	1,2,73,64,100,91
Ivan Aivazovsky	Nocturnal Voyage	https://uploads3.wikiart.org/images/ivan-aivazovsky/nocturnal-voyage.jpg!Large.jpg	marina	Romanticism	Russian,Armenian	Cimmerian Art School	Romanticism	painting,drawing		oil,canvas	boats-and-ships,seas-and-oceans,twilight-and-night,islands-and-bays			Artists2/Ivan Aivazovsky/Nocturnal Voyage.jpg	#d4cbb1,#80706b,#807b6b,#806b70,#d4bab1	0.2357,0.1996,0.1001,0.0603,0.0547	11,1,10,100,2
Ivan Aivazovsky	Night Landscape Venice	https://uploads0.wikiart.org/images/ivan-aivazovsky/night-landscape-venice.jpg!Large.jpg	marina	Romanticism	Russian,Armenian	Cimmerian Art School	Romanticism	painting,drawing			houses-and-buildings,boats-and-ships,seas-and-oceans,twilight-and-night			Artists2/Ivan Aivazovsky/Night Landscape Venice.jpg	#6b7080,#23252a,#6b7b80,#151a2a,#706b80	0.4771,0.1995,0.0791,0.0630,0.0425	64,63,55,66,73
Ivan Aivazovsky	Night	https://uploads1.wikiart.org/images/ivan-aivazovsky/night.jpg!Large.jpg	marina	Romanticism	Russian,Armenian	Cimmerian Art School	Romanticism	painting,drawing			sun-and-moon,seas-and-oceans,twilight-and-night,caves-and-volcanoes			Artists2/Ivan Aivazovsky/Night.jpg	#151a2a,#152a1a,#282a23,#807040,#23252a,#23282a,#252a15,#232a25,#2a2823	0.1900,0.1174,0.0771,0.0688,0.0688,0.0621,0.0499,0.0474,0.0445	66,39,18,13,63,54,21,36,9
